zone_map_id,restaurant_id,zone_id,delivery_time_estimate,fee_override,active_status,assigned_by,last_updated,comments,priority
ZMAP007534,Red_3286,ZONE00730,31,0.81,False,ADMIN02502,2022-05-07,High demand area,High
ZMAP007535,Texas_34977,ZONE09492,18,,True,ADMIN02312,2021-05-15,High demand area,High
ZMAP007536,Buffalo_52324,ZONE08896,16,1.86,False,ADMIN02643,2021-01-07,Low delivery fee zone,Medium
ZMAP007537,P.F._39373,ZONE08468,31,7.4,True,ADMIN02482,2022-03-16,Low delivery fee zone,Low
ZMAP007538,Chipotle_85442,ZONE00137,24,,False,ADMIN02689,2020-01-23,Newly added zone,Low
ZMAP007539,Texas_27867,ZONE05192,16,0.79,False,ADMIN02511,2023-07-13,Newly added zone,Low
ZMAP007540,Texas_3137,ZONE09563,42,,False,ADMIN02541,2020-02-29,Low delivery fee zone,High
ZMAP007541,Buffalo_1704,ZONE01299,35,2.64,True,ADMIN02599,2024-01-30,Low delivery fee zone,High
ZMAP007542,Chili's_45989,ZONE03026,44,6.83,True,ADMIN02595,2021-07-21,Low delivery fee zone,High
ZMAP007543,Red_90556,ZONE04880,29,,False,ADMIN02076,2024-08-14,Premium delivery zone,Low
ZMAP007544,Chipotle_21702,ZONE09898,38,1.62,True,ADMIN02418,2023-11-21,High demand area,Low
ZMAP007545,Panera_91778,ZONE04730,19,,False,ADMIN02895,2020-08-05,Newly added zone,Medium
ZMAP007546,Buffalo_31414,ZONE09441,46,,False,ADMIN02138,2022-04-06,Newly added zone,High
ZMAP007547,Chili's_26129,ZONE06156,29,1.51,True,ADMIN02186,2020-11-04,Low delivery fee zone,High
ZMAP007548,Chipotle_45602,ZONE07476,34,7.51,False,ADMIN02088,2021-09-27,Low delivery fee zone,High
ZMAP007549,Chipotle_34122,ZONE06795,60,5.74,False,ADMIN02915,2023-01-28,Premium delivery zone,High
ZMAP007550,The_30500,ZONE05140,42,6.98,True,ADMIN02469,2024-11-26,Low delivery fee zone,High
ZMAP007551,Chipotle_2222,ZONE04559,29,6.21,False,ADMIN02668,2023-04-05,Newly added zone,High
ZMAP007552,The_91170,ZONE09242,48,7.87,False,ADMIN02298,2021-06-02,High demand area,Low
ZMAP007553,Buffalo_46594,ZONE07616,25,,False,ADMIN02521,2023-10-08,High demand area,Medium
ZMAP007554,Texas_85557,ZONE03545,50,,False,ADMIN02460,2020-02-12,High demand area,High
ZMAP007555,Chili's_66719,ZONE00503,21,3.42,True,ADMIN02882,2023-12-20,Newly added zone,Low
ZMAP007556,The_39550,ZONE08441,21,0.65,False,ADMIN02877,2021-10-10,Premium delivery zone,High
ZMAP007557,Chili's_48569,ZONE08356,16,,True,ADMIN02764,2023-01-30,High demand area,Low
ZMAP007558,Olive_94771,ZONE05240,19,1.8,True,ADMIN02855,2022-02-21,Newly added zone,High
ZMAP007559,Panera_67998,ZONE00556,60,1.45,True,ADMIN02187,2025-01-01,Premium delivery zone,Medium
ZMAP007560,Olive_89071,ZONE09546,51,4.18,False,ADMIN02525,2022-02-10,Fast delivery available,High
ZMAP007561,Panera_97638,ZONE06995,47,,True,ADMIN02822,2024-03-24,Newly added zone,Low
ZMAP007562,Chipotle_53232,ZONE00320,53,,False,ADMIN02182,2021-05-16,Premium delivery zone,Low
ZMAP007563,Olive_70191,ZONE03287,39,,False,ADMIN02306,2021-04-27,Newly added zone,Low
ZMAP007564,Buffalo_42864,ZONE03655,30,,True,ADMIN02041,2021-03-26,Newly added zone,Low
ZMAP007565,Olive_76831,ZONE09178,59,,True,ADMIN02859,2021-02-12,Premium delivery zone,Medium
ZMAP007566,Panera_99078,ZONE04477,54,2.31,True,ADMIN02237,2021-08-31,Premium delivery zone,Low
ZMAP007567,The_68630,ZONE05328,36,,True,ADMIN02612,2020-11-16,Fast delivery available,High
ZMAP007568,Panera_3208,ZONE02918,42,,False,ADMIN02054,2021-01-04,Newly added zone,Low
ZMAP007569,Olive_80691,ZONE02315,41,0.89,False,ADMIN02013,2022-11-28,Fast delivery available,Low
ZMAP007570,Red_85626,ZONE07278,43,1.4,True,ADMIN02836,2020-12-11,Premium delivery zone,Low
ZMAP007571,Red_22876,ZONE00131,29,,True,ADMIN02692,2020-03-18,Premium delivery zone,Low
ZMAP007572,Olive_59861,ZONE09509,58,,True,ADMIN02760,2023-05-20,Newly added zone,Medium
ZMAP007573,Chipotle_60292,ZONE03272,44,,True,ADMIN02224,2022-04-25,Fast delivery available,Medium
ZMAP007574,Outback_82195,ZONE09305,49,3.87,True,ADMIN02463,2022-12-08,High demand area,High
ZMAP007575,Outback_44675,ZONE03629,37,,False,ADMIN02082,2023-05-02,Premium delivery zone,Medium
ZMAP007576,Red_85856,ZONE05998,56,2.95,True,ADMIN02231,2024-11-09,Low delivery fee zone,Low
ZMAP007577,Chipotle_23662,ZONE00051,30,9.9,False,ADMIN02842,2020-02-29,High demand area,Medium
ZMAP007578,The_52280,ZONE02107,55,9.4,True,ADMIN02520,2021-08-02,Premium delivery zone,High
ZMAP007579,P.F._32103,ZONE04767,36,,False,ADMIN02151,2023-03-04,High demand area,Medium
ZMAP007580,P.F._26763,ZONE01637,30,,True,ADMIN02809,2023-11-14,Low delivery fee zone,Low
ZMAP007581,Texas_81587,ZONE06105,32,8.3,False,ADMIN02432,2023-08-14,Newly added zone,High
ZMAP007582,Chipotle_54462,ZONE08730,59,7.49,False,ADMIN02241,2024-07-31,Premium delivery zone,Low
ZMAP007583,Chipotle_76682,ZONE06487,42,6.68,True,ADMIN02905,2022-12-05,Fast delivery available,High
ZMAP007584,Buffalo_18604,ZONE08770,48,,False,ADMIN02318,2024-10-24,High demand area,Medium
ZMAP007585,Red_69836,ZONE09549,55,8.96,False,ADMIN02839,2024-07-23,Low delivery fee zone,Low
ZMAP007586,Buffalo_52194,ZONE09233,44,9.03,False,ADMIN02021,2022-04-30,Fast delivery available,High
ZMAP007587,The_96220,ZONE02363,31,9.11,True,ADMIN02851,2022-11-29,High demand area,Medium
ZMAP007588,Olive_12751,ZONE08352,33,6.8,True,ADMIN02409,2024-07-04,Fast delivery available,Medium
ZMAP007589,The_84310,ZONE01905,46,,True,ADMIN02762,2023-12-12,Premium delivery zone,Medium
ZMAP007590,Chili's_55219,ZONE05289,40,8.79,True,ADMIN02702,2024-12-01,Premium delivery zone,High
ZMAP007591,Buffalo_51044,ZONE01758,48,,False,ADMIN02801,2022-06-17,Premium delivery zone,High
ZMAP007592,Red_68886,ZONE01657,45,,False,ADMIN02007,2020-01-22,Newly added zone,High
ZMAP007593,Red_28896,ZONE09256,50,,False,ADMIN02287,2023-10-02,Fast delivery available,Medium
ZMAP007594,Red_87066,ZONE02097,18,8.11,True,ADMIN02515,2021-03-27,Low delivery fee zone,Medium
ZMAP007595,Chili's_98569,ZONE09461,46,,False,ADMIN02497,2021-03-06,Fast delivery available,Low
ZMAP007596,Red_14956,ZONE02512,26,,False,ADMIN02380,2022-07-26,Low delivery fee zone,Medium
ZMAP007597,Olive_20561,ZONE05922,43,,False,ADMIN02343,2024-12-29,Low delivery fee zone,High
ZMAP007598,Chipotle_62112,ZONE06937,58,7.21,False,ADMIN02560,2022-08-09,Low delivery fee zone,Low
ZMAP007599,Outback_73955,ZONE01526,27,,False,ADMIN02888,2020-03-30,Newly added zone,High
ZMAP007600,Chili's_99149,ZONE00890,38,1.94,False,ADMIN02017,2021-08-19,Low delivery fee zone,High
ZMAP007601,Chili's_23229,ZONE02064,44,5.56,True,ADMIN02209,2023-09-07,Premium delivery zone,Medium
ZMAP007602,Texas_69547,ZONE05696,46,5.47,True,ADMIN02856,2021-05-14,Premium delivery zone,High
ZMAP007603,Chili's_44049,ZONE07101,32,,True,ADMIN02864,2022-05-05,Newly added zone,Medium
ZMAP007604,Chili's_68279,ZONE09492,57,,True,ADMIN02391,2021-05-31,Fast delivery available,Low
ZMAP007605,Buffalo_81854,ZONE04603,19,3.47,True,ADMIN02162,2024-07-19,Low delivery fee zone,Medium
ZMAP007606,Olive_1911,ZONE09163,60,,True,ADMIN02857,2020-02-17,Low delivery fee zone,Low
ZMAP007607,Buffalo_48964,ZONE04847,57,,False,ADMIN02039,2021-02-24,Premium delivery zone,Low
ZMAP007608,Panera_74508,ZONE03064,29,6.08,False,ADMIN02313,2020-05-10,Newly added zone,Low
ZMAP007609,The_45180,ZONE04968,22,,False,ADMIN02988,2024-12-13,High demand area,Medium
ZMAP007610,Chili's_49719,ZONE03901,36,5.29,False,ADMIN02905,2021-12-05,High demand area,Medium
ZMAP007611,Texas_7427,ZONE02515,30,5.24,True,ADMIN02700,2020-04-13,Newly added zone,Medium
ZMAP007612,Red_44866,ZONE09716,47,8.28,True,ADMIN02381,2021-12-13,Low delivery fee zone,High
ZMAP007613,Chili's_87739,ZONE06992,48,4.45,False,ADMIN02498,2021-10-26,High demand area,Low
ZMAP007614,The_33420,ZONE08465,38,5.26,False,ADMIN02762,2023-11-21,Premium delivery zone,High
ZMAP007615,P.F._72133,ZONE03067,52,,True,ADMIN02798,2024-06-05,Newly added zone,Medium
ZMAP007616,Chipotle_22572,ZONE09001,16,,False,ADMIN02381,2022-10-03,Low delivery fee zone,High
ZMAP007617,Buffalo_93764,ZONE03364,17,,True,ADMIN02065,2020-01-27,Low delivery fee zone,Medium
ZMAP007618,The_28130,ZONE07874,57,,False,ADMIN02062,2021-06-02,Newly added zone,Low
ZMAP007619,P.F._94803,ZONE02506,57,,False,ADMIN02983,2022-03-31,Newly added zone,Low
ZMAP007620,Chili's_27169,ZONE07375,36,8.15,True,ADMIN02691,2024-06-11,Low delivery fee zone,Medium
ZMAP007621,Olive_13341,ZONE09219,35,,False,ADMIN02905,2020-05-19,Premium delivery zone,High
ZMAP007622,The_95800,ZONE07196,45,8.72,True,ADMIN02796,2020-02-15,High demand area,Low
ZMAP007623,Chili's_62539,ZONE07559,34,2.73,True,ADMIN02764,2022-09-25,Fast delivery available,High
ZMAP007624,P.F._42643,ZONE09028,44,1.37,False,ADMIN02051,2020-09-24,Premium delivery zone,High
ZMAP007625,Outback_71055,ZONE01380,17,3.31,True,ADMIN02531,2022-11-21,High demand area,Low
ZMAP007626,Chipotle_43582,ZONE07280,58,,True,ADMIN02862,2022-08-28,Low delivery fee zone,Low
ZMAP007627,P.F._93933,ZONE08064,19,0.21,False,ADMIN02179,2021-04-30,High demand area,High
ZMAP007628,Red_13396,ZONE07503,51,0.92,False,ADMIN02432,2022-03-03,Low delivery fee zone,Medium
ZMAP007629,Buffalo_16914,ZONE09309,41,,True,ADMIN02059,2023-02-16,Fast delivery available,Low
ZMAP007630,Olive_28941,ZONE06688,38,,False,ADMIN02017,2021-12-01,High demand area,Medium
ZMAP007631,Olive_78941,ZONE09695,50,9.96,False,ADMIN02434,2021-08-16,Fast delivery available,High
ZMAP007632,Red_30976,ZONE00182,37,,False,ADMIN02753,2023-07-18,Premium delivery zone,Low
ZMAP007633,P.F._45833,ZONE05731,48,,True,ADMIN02278,2024-08-05,High demand area,Low
ZMAP007634,Buffalo_8464,ZONE05944,23,7.83,True,ADMIN02680,2024-02-01,Newly added zone,Low
ZMAP007635,Outback_50615,ZONE08868,57,6.1,True,ADMIN02616,2020-06-30,Fast delivery available,Low
ZMAP007636,Chipotle_81442,ZONE03637,16,7.24,True,ADMIN02918,2021-09-23,High demand area,Medium
ZMAP007637,Panera_69778,ZONE07088,60,3.95,True,ADMIN02635,2020-05-29,Fast delivery available,High
ZMAP007638,Chipotle_82192,ZONE06678,35,9.05,True,ADMIN02887,2020-08-16,Premium delivery zone,Medium
ZMAP007639,P.F._76043,ZONE02157,16,,False,ADMIN02705,2022-03-11,Fast delivery available,Low
ZMAP007640,P.F._80373,ZONE02191,37,4.59,False,ADMIN02821,2021-12-24,Low delivery fee zone,Medium
ZMAP007641,Outback_79775,ZONE09599,44,,False,ADMIN02467,2020-04-03,Fast delivery available,High
ZMAP007642,Chili's_41449,ZONE04477,43,,False,ADMIN02422,2023-09-24,Premium delivery zone,Medium
ZMAP007643,Outback_71095,ZONE04653,39,4.08,False,ADMIN02272,2022-11-03,Premium delivery zone,Medium
ZMAP007644,Buffalo_64484,ZONE05192,38,8.64,False,ADMIN02648,2022-09-25,Newly added zone,Low
ZMAP007645,Panera_26248,ZONE06867,54,8.97,False,ADMIN02340,2020-02-20,Premium delivery zone,Medium
ZMAP007646,Chili's_54329,ZONE03215,23,5.67,True,ADMIN02051,2021-06-03,Premium delivery zone,Low
ZMAP007647,Outback_93985,ZONE01201,39,,False,ADMIN02695,2021-08-13,Fast delivery available,High
ZMAP007648,Panera_99518,ZONE06690,37,1.75,False,ADMIN02119,2023-02-01,Newly added zone,High
ZMAP007649,Olive_95101,ZONE05153,16,,True,ADMIN02247,2020-08-27,Premium delivery zone,Low
ZMAP007650,Texas_87207,ZONE04332,17,9.41,True,ADMIN02604,2020-02-20,Newly added zone,High
ZMAP007651,P.F._5953,ZONE06431,57,6.7,False,ADMIN02734,2023-01-01,Newly added zone,High
ZMAP007652,Panera_10768,ZONE06841,55,1.36,False,ADMIN02678,2024-07-15,High demand area,Low
ZMAP007653,Texas_99437,ZONE05026,32,,False,ADMIN02388,2022-07-26,Fast delivery available,Medium
ZMAP007654,P.F._34103,ZONE04988,58,,True,ADMIN02497,2022-12-19,Fast delivery available,Low
ZMAP007655,Olive_67351,ZONE07982,21,5.64,False,ADMIN02487,2020-10-02,High demand area,High
ZMAP007656,Olive_78241,ZONE07557,25,,False,ADMIN02924,2021-03-21,Low delivery fee zone,High
ZMAP007657,Red_81896,ZONE06481,19,5.7,True,ADMIN02404,2022-07-25,Low delivery fee zone,High
ZMAP007658,Olive_69251,ZONE07429,27,7.2,False,ADMIN02193,2023-06-21,Premium delivery zone,High
ZMAP007659,Outback_39275,ZONE05572,23,,False,ADMIN02853,2020-09-01,Fast delivery available,High
ZMAP007660,The_44790,ZONE07689,30,2.73,False,ADMIN02783,2024-01-12,Newly added zone,High
ZMAP007661,The_9850,ZONE07725,51,,False,ADMIN02671,2022-02-21,Premium delivery zone,Medium
ZMAP007662,Olive_22401,ZONE03002,38,4.43,True,ADMIN02649,2020-02-25,Newly added zone,High
ZMAP007663,The_59800,ZONE09619,15,,True,ADMIN02694,2020-05-06,Fast delivery available,High
ZMAP007664,Red_15476,ZONE01593,27,,False,ADMIN02640,2023-05-23,Low delivery fee zone,Medium
ZMAP007665,Outback_57445,ZONE09808,49,,False,ADMIN02692,2022-11-03,Low delivery fee zone,Low
ZMAP007666,Buffalo_94204,ZONE01536,26,,False,ADMIN02732,2022-12-01,Premium delivery zone,Medium
ZMAP007667,Buffalo_65064,ZONE00917,50,8.28,True,ADMIN02087,2021-09-11,High demand area,Medium
ZMAP007668,Olive_6351,ZONE02591,19,2.27,True,ADMIN02602,2023-03-16,Premium delivery zone,High
ZMAP007669,Outback_95355,ZONE08747,56,,False,ADMIN02550,2022-10-20,Fast delivery available,Low
ZMAP007670,Buffalo_82674,ZONE06613,23,4.07,False,ADMIN02714,2021-02-14,Premium delivery zone,Medium
ZMAP007671,Texas_92227,ZONE07828,39,0.12,False,ADMIN02245,2023-11-04,Newly added zone,Medium
ZMAP007672,Chipotle_49582,ZONE02248,45,4.72,False,ADMIN02176,2020-05-05,Fast delivery available,High
ZMAP007673,P.F._42483,ZONE06678,45,,True,ADMIN02364,2022-02-16,Premium delivery zone,Low
ZMAP007674,Olive_76061,ZONE03097,15,,False,ADMIN02565,2021-12-24,Premium delivery zone,Low
ZMAP007675,Olive_52431,ZONE02197,21,,False,ADMIN02926,2024-09-04,Fast delivery available,High
ZMAP007676,Panera_28648,ZONE07185,37,1.5,True,ADMIN02615,2020-12-12,Premium delivery zone,Low
ZMAP007677,Panera_40128,ZONE03420,16,1.92,True,ADMIN02458,2022-10-24,Newly added zone,High
ZMAP007678,Outback_76645,ZONE09117,25,,False,ADMIN02451,2020-03-19,Newly added zone,High
ZMAP007679,Outback_71395,ZONE00415,49,,False,ADMIN02103,2024-10-01,Newly added zone,High
ZMAP007680,Panera_4308,ZONE06431,51,5.62,False,ADMIN02304,2024-03-11,Newly added zone,Low
ZMAP007681,Outback_21245,ZONE03927,30,4.83,True,ADMIN02804,2024-01-31,Premium delivery zone,High
ZMAP007682,The_28440,ZONE07836,19,,False,ADMIN02325,2024-04-21,Premium delivery zone,High
ZMAP007683,Olive_76301,ZONE06277,48,3.85,True,ADMIN02502,2022-05-09,Fast delivery available,Medium
ZMAP007684,Buffalo_74904,ZONE00223,49,1.38,False,ADMIN02494,2020-06-26,Premium delivery zone,High
ZMAP007685,Buffalo_14184,ZONE09179,41,,False,ADMIN02357,2023-04-19,Fast delivery available,Medium
ZMAP007686,P.F._63993,ZONE04023,19,,True,ADMIN02711,2021-12-23,High demand area,Low
ZMAP007687,P.F._1123,ZONE01446,25,5.45,True,ADMIN02517,2022-11-24,Low delivery fee zone,Medium
ZMAP007688,Chili's_99939,ZONE05770,33,,False,ADMIN02595,2021-01-02,Premium delivery zone,High
ZMAP007689,Chili's_41069,ZONE07987,52,,True,ADMIN02830,2020-11-23,Fast delivery available,Low
ZMAP007690,Buffalo_90864,ZONE00572,36,8.98,False,ADMIN02393,2022-09-24,Low delivery fee zone,Low
ZMAP007691,Panera_81988,ZONE06810,30,,False,ADMIN02693,2021-12-12,Fast delivery available,Medium
ZMAP007692,Texas_10407,ZONE08331,33,,True,ADMIN02321,2024-02-01,Fast delivery available,High
ZMAP007693,P.F._43753,ZONE00307,25,1.13,True,ADMIN02178,2024-08-08,Premium delivery zone,High
ZMAP007694,Red_39326,ZONE09373,44,0.03,False,ADMIN02769,2021-09-04,Low delivery fee zone,Medium
ZMAP007695,Texas_37807,ZONE07730,16,,False,ADMIN02836,2023-03-22,Premium delivery zone,High
ZMAP007696,Chipotle_50442,ZONE00259,37,,True,ADMIN02913,2023-02-27,High demand area,High
ZMAP007697,Panera_56018,ZONE07977,54,,True,ADMIN02444,2022-03-07,Premium delivery zone,Medium
ZMAP007698,Chipotle_1702,ZONE08172,34,1.65,True,ADMIN02688,2020-03-06,Premium delivery zone,High
ZMAP007699,Olive_54261,ZONE05640,43,6.53,True,ADMIN02001,2021-12-01,Low delivery fee zone,Low
ZMAP007700,Chipotle_51782,ZONE08252,46,9.72,False,ADMIN02886,2024-04-26,Fast delivery available,Medium
ZMAP007701,P.F._30003,ZONE04275,59,4.03,True,ADMIN02626,2021-11-28,High demand area,High
ZMAP007702,The_51650,ZONE01318,33,0.26,True,ADMIN02362,2020-08-13,High demand area,Low
ZMAP007703,Olive_9261,ZONE03459,35,6.49,False,ADMIN02607,2024-02-24,High demand area,High
ZMAP007704,Red_24266,ZONE08180,18,,False,ADMIN02775,2022-02-28,Fast delivery available,Medium
ZMAP007705,Texas_24817,ZONE04663,51,7.59,True,ADMIN02114,2024-07-03,High demand area,High
ZMAP007706,P.F._79913,ZONE08888,39,,False,ADMIN02394,2023-10-27,Premium delivery zone,Low
ZMAP007707,Panera_8898,ZONE08479,27,,True,ADMIN02997,2024-06-26,Premium delivery zone,Medium
ZMAP007708,Chipotle_60942,ZONE08625,32,,False,ADMIN02452,2020-01-16,Premium delivery zone,Low
ZMAP007709,The_31180,ZONE06484,49,,True,ADMIN02278,2024-01-11,Newly added zone,Low
ZMAP007710,Outback_92985,ZONE07194,41,,False,ADMIN02982,2022-03-29,Premium delivery zone,High
ZMAP007711,Panera_39938,ZONE00815,17,,False,ADMIN02034,2023-12-04,Premium delivery zone,Low
ZMAP007712,Chipotle_9352,ZONE05616,38,,True,ADMIN02154,2021-03-21,Low delivery fee zone,Low
ZMAP007713,Outback_76095,ZONE01531,38,,False,ADMIN02667,2023-05-01,Newly added zone,Medium
ZMAP007714,Chili's_73659,ZONE00446,48,3.27,False,ADMIN02414,2020-07-21,High demand area,Low
ZMAP007715,Buffalo_21244,ZONE09651,28,3.98,True,ADMIN02603,2020-04-16,High demand area,High
ZMAP007716,Chili's_71269,ZONE05915,50,,False,ADMIN02183,2020-05-08,Premium delivery zone,High
ZMAP007717,Olive_26171,ZONE03080,47,5.54,True,ADMIN02672,2023-09-10,High demand area,Medium
ZMAP007718,Olive_58291,ZONE02671,35,,False,ADMIN02959,2023-03-15,Low delivery fee zone,High
ZMAP007719,P.F._12203,ZONE07554,31,5.5,True,ADMIN02490,2023-02-13,Newly added zone,Medium
ZMAP007720,Panera_60308,ZONE06196,56,6.53,True,ADMIN02714,2024-01-11,Low delivery fee zone,High
ZMAP007721,Chipotle_32192,ZONE05694,32,6.46,True,ADMIN02340,2023-11-17,Newly added zone,Medium
ZMAP007722,Chili's_48179,ZONE05239,15,9.01,False,ADMIN02060,2021-12-31,High demand area,Low
ZMAP007723,P.F._8793,ZONE04424,37,,False,ADMIN02615,2024-08-07,Low delivery fee zone,Low
ZMAP007724,Panera_10878,ZONE02151,27,,False,ADMIN02250,2024-09-21,Newly added zone,Low
ZMAP007725,Buffalo_87404,ZONE07912,19,4.65,True,ADMIN02052,2024-08-15,High demand area,High
ZMAP007726,Red_20566,ZONE07763,31,,False,ADMIN02625,2024-12-09,Fast delivery available,High
ZMAP007727,Chili's_33759,ZONE00107,58,,True,ADMIN02734,2023-03-09,Fast delivery available,Medium
ZMAP007728,P.F._41263,ZONE01169,39,6.06,False,ADMIN02355,2024-10-22,Low delivery fee zone,High
ZMAP007729,Buffalo_17434,ZONE05474,38,0.2,True,ADMIN02722,2020-10-10,Low delivery fee zone,Low
ZMAP007730,Chipotle_73632,ZONE05257,23,,True,ADMIN02013,2020-07-06,Newly added zone,High
ZMAP007731,Red_93546,ZONE06901,52,,True,ADMIN02898,2020-12-29,Fast delivery available,Medium
ZMAP007732,Chipotle_28062,ZONE07157,25,,False,ADMIN02150,2022-11-12,Low delivery fee zone,High
ZMAP007733,Olive_25641,ZONE06730,45,,True,ADMIN02595,2022-04-21,Newly added zone,Low
ZMAP007734,The_73550,ZONE00696,35,5.47,False,ADMIN02240,2023-01-04,Newly added zone,Low
ZMAP007735,Chipotle_99182,ZONE01105,30,,True,ADMIN02911,2022-10-13,High demand area,Low
ZMAP007736,Red_54496,ZONE00168,39,,False,ADMIN02132,2020-09-15,Low delivery fee zone,Medium
ZMAP007737,Chili's_77799,ZONE04515,34,2.53,True,ADMIN02370,2020-02-05,Newly added zone,High
ZMAP007738,Buffalo_5204,ZONE05054,59,,True,ADMIN02123,2022-03-14,Low delivery fee zone,High
ZMAP007739,Buffalo_5354,ZONE04842,58,,False,ADMIN02663,2021-07-10,Premium delivery zone,Medium
ZMAP007740,P.F._51373,ZONE08644,39,0.48,False,ADMIN02250,2023-06-04,Premium delivery zone,Low
ZMAP007741,Olive_80121,ZONE00009,46,4.47,False,ADMIN02779,2020-09-11,Newly added zone,High
ZMAP007742,Chipotle_61732,ZONE05780,37,,False,ADMIN02731,2023-03-31,Low delivery fee zone,Low
ZMAP007743,Texas_67987,ZONE04527,51,8.61,False,ADMIN02789,2024-12-05,Fast delivery available,High
ZMAP007744,Red_69376,ZONE04711,57,,False,ADMIN02501,2021-07-30,Fast delivery available,High
ZMAP007745,Chili's_75989,ZONE07520,58,,False,ADMIN02606,2021-10-15,High demand area,Low
ZMAP007746,Texas_22737,ZONE03348,36,2.61,True,ADMIN02613,2021-08-28,Fast delivery available,High
ZMAP007747,Outback_11785,ZONE05202,28,9.67,True,ADMIN02231,2022-07-27,Low delivery fee zone,Medium
ZMAP007748,Chipotle_90332,ZONE03146,50,2.58,False,ADMIN02808,2021-02-06,High demand area,Low
ZMAP007749,Olive_21021,ZONE04052,49,1.32,False,ADMIN02724,2023-07-22,Low delivery fee zone,High
ZMAP007750,Chipotle_73162,ZONE01868,31,1.16,True,ADMIN02042,2021-10-17,Low delivery fee zone,High
ZMAP007751,Outback_98285,ZONE04626,16,8.86,True,ADMIN02267,2022-03-09,Premium delivery zone,High
ZMAP007752,Chipotle_94442,ZONE02891,16,5.28,True,ADMIN02455,2024-08-19,Fast delivery available,High
ZMAP007753,The_58860,ZONE00987,36,6.96,False,ADMIN02713,2021-08-22,Premium delivery zone,High
ZMAP007754,Olive_59131,ZONE05216,27,0.4,False,ADMIN02277,2023-05-26,High demand area,Low
ZMAP007755,Texas_98597,ZONE09868,33,3.53,False,ADMIN02894,2022-10-20,Fast delivery available,High
ZMAP007756,Chili's_39039,ZONE09489,27,,False,ADMIN02894,2022-07-28,Low delivery fee zone,Low
ZMAP007757,The_99310,ZONE03006,34,,True,ADMIN02794,2023-09-18,Newly added zone,Low
ZMAP007758,The_39130,ZONE03988,25,,False,ADMIN02584,2022-07-15,Fast delivery available,High
ZMAP007759,P.F._61113,ZONE05252,52,9.62,False,ADMIN02410,2020-08-18,Fast delivery available,Medium
ZMAP007760,Chipotle_83282,ZONE07052,27,,True,ADMIN02229,2020-10-09,Low delivery fee zone,Low
ZMAP007761,Red_11996,ZONE04640,48,8.28,True,ADMIN02371,2021-02-18,Low delivery fee zone,High
ZMAP007762,Olive_97491,ZONE05731,20,0.69,False,ADMIN02277,2023-07-12,High demand area,High
ZMAP007763,P.F._43313,ZONE07164,40,,True,ADMIN02284,2024-04-21,Premium delivery zone,Medium
