coupon_id,code,discount,valid_from,valid_until,min_order_value,max_uses,current_uses,is_active,created_by,promotion
COUP01756,CODE4594E,21.21,2020-12-27,2026-05-10,32.71,41,10,False,Michael Russell,PROMO00496
COUP01757,CODE7075C,25.45,2020-03-13,2027-05-22,26.46,137,10,True,Beth Curtis,PROMO00686
COUP01758,CODE3121Y,14.76,2023-07-23,2025-03-02,61.98,18,13,True,Carl Chandler,PROMO00405
COUP01759,CODE1932N,26.72,2023-02-10,2027-07-30,11.51,205,107,True,Malik Hamilton,PROMO00611
COUP01760,CODE7425V,29.2,2020-07-12,2026-01-30,89.05,297,214,False,Tanya Perez,PROMO00482
COUP01761,CODE6351T,12.05,2022-01-01,2025-03-02,77.96,417,52,False,Cynthia Campbell,PROMO00214
COUP01762,CODE9211T,31.58,2023-05-21,2028-05-01,75.92,232,111,False,Tina Carpenter,PROMO00885
COUP01763,CODE9918O,15.46,2022-09-19,2028-02-18,97.8,280,169,False,Brittany Young,PROMO00116
COUP01764,CODE5707E,15.0,2022-07-03,2027-05-03,13.89,45,19,True,Glenn Bennett,PROMO00034
COUP01765,CODE3854T,12.66,2023-04-21,2026-03-02,36.63,429,62,True,Casey Peterson,PROMO00682
COUP01766,CODE9987I,13.31,2023-06-24,2028-07-29,76.71,302,198,True,Jennifer Jackson,PROMO00094
COUP01767,CODE7587Z,34.14,2022-10-24,2025-04-16,27.33,82,63,False,Renee Gonzalez,PROMO00209
COUP01768,CODE7109H,46.99,2023-11-28,2028-10-31,86.55,422,411,False,Kimberly Richardson,PROMO00508
COUP01769,CODE7043Q,42.1,2021-12-28,2027-08-17,90.62,101,75,False,Danielle Miller,PROMO00904
COUP01770,CODE1736P,14.79,2024-02-01,2029-01-08,28.56,81,43,True,Andrew Dickerson,PROMO00222
COUP01771,CODE7364O,44.24,2022-04-08,2026-10-19,38.28,449,73,False,Alexandria Rose,PROMO00322
COUP01772,CODE9948S,26.33,2023-11-10,2025-03-11,36.39,297,88,False,Charles Conner,PROMO00582
COUP01773,CODE4438U,38.15,2020-01-26,2029-02-02,11.3,128,102,False,Steven Bell,PROMO00730
COUP01774,CODE8629O,8.05,2022-09-08,2029-08-11,28.35,95,29,True,Christopher Parker,PROMO00749
COUP01775,CODE4022O,46.27,2024-05-14,2027-06-06,84.49,231,73,True,Stephen Reyes,PROMO00642
COUP01776,CODE9876I,22.39,2020-04-25,2027-08-14,80.15,302,288,False,Henry Mccoy,PROMO00444
COUP01777,CODE5753A,42.38,2023-10-08,2028-02-05,67.13,293,240,True,Kiara Noble,PROMO00142
COUP01778,CODE2210G,11.79,2022-10-29,2025-09-07,68.02,279,271,False,Kevin Alexander,PROMO00449
COUP01779,CODE3874K,34.11,2022-04-22,2028-03-22,22.29,310,162,True,Kevin Porter,PROMO00591
COUP01780,CODE4636S,27.83,2023-11-28,2029-11-27,67.66,266,28,True,Patrick Cobb,PROMO00240
COUP01781,CODE4761L,38.34,2021-06-17,2027-11-20,55.05,63,38,True,Gary Davis,PROMO00098
COUP01782,CODE8027Z,49.59,2023-11-29,2027-02-02,39.03,87,43,False,Meghan Lowe,PROMO00795
COUP01783,CODE5971P,9.32,2020-09-16,2025-10-27,70.02,177,32,False,Troy Schmidt,PROMO00704
COUP01784,CODE9641C,13.7,2020-01-02,2025-12-10,69.43,267,41,True,Shannon Mason,PROMO00839
COUP01785,CODE2918E,11.26,2023-07-01,2029-11-24,52.44,262,132,False,Scott Cherry,PROMO00517
COUP01786,CODE8145K,49.39,2021-11-24,2028-03-05,41.69,258,50,True,Kathryn Fox,PROMO00484
COUP01787,CODE6616C,14.48,2021-08-09,2027-01-18,70.15,78,16,False,Nancy Key,PROMO00484
COUP01788,CODE6763F,31.07,2021-10-23,2029-12-23,54.79,21,0,True,Christina Chen,PROMO00783
COUP01789,CODE1655O,44.57,2022-05-26,2029-01-02,99.33,148,79,False,Caitlyn Benson,PROMO00095
COUP01790,CODE8594V,28.03,2023-04-13,2027-08-01,95.06,305,242,False,Zachary Mooney,PROMO00090
COUP01791,CODE4362K,35.46,2024-08-21,2025-06-29,42.03,95,79,True,Nicole Lewis,PROMO00922
COUP01792,CODE3413Y,20.67,2022-05-14,2028-10-22,91.25,220,183,False,Stephanie Reynolds,PROMO00937
COUP01793,CODE4900B,44.4,2024-08-07,2028-04-24,79.45,384,281,False,Melissa Wilkins,PROMO00327
COUP01794,CODE1785B,38.31,2020-01-17,2026-11-23,21.62,88,81,True,Dakota Smith,PROMO00603
COUP01795,CODE5218M,21.74,2023-06-17,2027-09-04,86.58,36,35,False,Christopher Smith,PROMO00358
COUP01796,CODE3359S,44.4,2021-02-13,2027-12-12,54.72,112,29,False,Angela Phillips,PROMO00939
COUP01797,CODE1709Y,29.18,2023-05-31,2029-03-02,21.66,425,216,False,John Young,PROMO00464
COUP01798,CODE6396J,30.53,2020-08-11,2025-09-24,50.0,291,96,True,Nancy Williams,PROMO00307
COUP01799,CODE8874J,15.43,2024-10-28,2027-08-29,59.63,131,32,True,Brian Stout,PROMO00293
COUP01800,CODE1470T,6.91,2020-09-30,2029-04-28,33.33,251,108,False,Michelle Hicks,PROMO00029
COUP01801,CODE2683U,26.74,2021-10-16,2025-09-23,63.93,452,104,True,April Nichols,PROMO00976
COUP01802,CODE8706H,38.14,2023-01-23,2027-05-02,90.65,489,289,False,Jessica Brown,PROMO00211
COUP01803,CODE8398S,38.17,2022-02-06,2025-04-24,94.06,491,201,False,James Gamble,PROMO00354
COUP01804,CODE8107S,8.48,2023-01-12,2027-05-28,90.97,170,58,False,Stacey Watson,PROMO00380
COUP01805,CODE9573R,6.83,2024-05-29,2028-03-27,39.53,428,230,True,Jasmine Carter,PROMO00543
COUP01806,CODE8739W,30.7,2024-06-30,2026-08-21,96.65,100,73,False,Megan Mejia,PROMO00833
COUP01807,CODE9472B,33.99,2022-03-09,2028-01-20,78.7,294,82,True,Rachel Reeves,PROMO00175
COUP01808,CODE4908I,9.07,2020-02-21,2025-03-15,45.96,172,124,True,Justin Chavez,PROMO00624
COUP01809,CODE4489R,33.2,2021-02-13,2028-10-26,48.46,151,88,False,Paul Ward,PROMO00474
COUP01810,CODE3400S,10.34,2023-08-11,2028-03-18,16.41,153,114,False,James Salazar,PROMO00296
COUP01811,CODE4209F,13.89,2020-01-23,2029-05-08,71.19,107,96,True,Crystal Griffin,PROMO00008
COUP01812,CODE5047P,14.11,2021-09-26,2025-03-17,77.74,494,4,False,Charles Stone,PROMO00261
COUP01813,CODE3390J,26.1,2023-04-21,2026-03-01,87.1,138,93,False,Mrs. Michelle Wagner,PROMO00986
COUP01814,CODE4405D,21.09,2021-05-07,2027-02-16,24.33,401,13,False,Adam Johnson,PROMO00573
COUP01815,CODE6217V,47.04,2020-11-22,2027-11-19,12.23,104,22,True,Anthony Johnson,PROMO00599
COUP01816,CODE9891I,34.64,2020-01-06,2026-11-13,61.04,316,162,True,Jeffrey Davis,PROMO00533
COUP01817,CODE3562W,12.03,2024-09-12,2027-02-18,87.19,281,281,True,Patrick Jenkins,PROMO00902
COUP01818,CODE8452Z,14.17,2022-01-01,2029-01-20,25.37,213,93,True,David Castro,PROMO00831
COUP01819,CODE6678M,11.56,2023-07-17,2026-10-26,64.14,452,251,True,Anthony Johnson,PROMO00918
COUP01820,CODE6483X,43.6,2023-04-16,2026-02-20,17.17,497,146,True,Michelle Benson,PROMO00127
COUP01821,CODE2486M,14.37,2022-11-04,2029-08-24,94.35,237,58,False,Mr. Justin Jackson,PROMO00082
COUP01822,CODE2973Q,14.22,2020-07-17,2028-09-27,52.72,333,215,True,Jacqueline Pittman,PROMO00722
COUP01823,CODE2411L,48.89,2024-10-13,2025-10-22,54.14,345,270,False,Miss Kristen Sampson,PROMO00673
COUP01824,CODE5144B,22.48,2024-09-27,2028-01-17,19.03,99,58,True,Mary Hansen,PROMO00113
COUP01825,CODE4389A,19.32,2024-05-22,2026-01-07,92.97,246,28,True,Peter Lopez,PROMO00934
COUP01826,CODE8466Z,11.11,2023-06-12,2028-09-09,24.27,19,4,False,Christian House,PROMO00350
COUP01827,CODE9634P,25.58,2024-07-13,2025-05-03,86.36,429,64,True,Victoria Shaffer,PROMO00503
COUP01828,CODE7217T,24.3,2023-02-19,2025-05-25,73.16,437,418,False,Janet Hall,PROMO00337
COUP01829,CODE2429D,31.32,2021-10-16,2027-06-06,18.46,345,323,True,Corey Anderson,PROMO00392
COUP01830,CODE6236U,15.73,2020-08-18,2026-09-21,70.04,169,154,True,Nancy Carter,PROMO00701
COUP01831,CODE3903K,10.22,2023-11-23,2028-07-06,48.58,91,64,True,Angela Wallace,PROMO00179
COUP01832,CODE7203N,19.4,2022-03-26,2029-11-20,16.83,24,24,False,Glenn Olson,PROMO00309
COUP01833,CODE4272R,22.7,2024-05-25,2029-01-11,42.85,98,41,True,William Hawkins,PROMO00989
COUP01834,CODE1141Q,32.35,2023-11-02,2025-05-28,56.84,129,4,True,Loretta Brewer,PROMO00536
COUP01835,CODE5517H,45.1,2023-07-28,2026-01-22,60.08,334,123,True,Benjamin Wright,PROMO00371
COUP01836,CODE7472F,25.68,2024-01-22,2029-06-18,16.57,420,342,False,Christopher Diaz,PROMO00408
COUP01837,CODE8678N,26.4,2024-07-08,2028-11-05,56.53,137,76,True,Rebecca Moreno,PROMO00401
COUP01838,CODE7280K,49.76,2020-01-26,2028-04-06,44.36,468,82,False,Brandon Warner,PROMO00192
COUP01839,CODE5259G,8.01,2020-09-05,2027-02-25,19.89,17,0,True,Patrick Rivas,PROMO00693
COUP01840,CODE9863A,29.03,2022-08-23,2025-10-19,15.76,271,97,False,Joseph Norton,PROMO00444
COUP01841,CODE4193Q,32.37,2022-09-13,2026-12-20,13.5,373,135,True,Lisa Martin,PROMO00717
COUP01842,CODE5853P,46.47,2022-08-11,2029-04-21,72.66,357,70,False,Adam Gomez PhD,PROMO00908
COUP01843,CODE9451D,18.59,2022-05-20,2026-10-09,23.97,172,49,True,Derek Lane,PROMO00392
COUP01844,CODE8050F,17.88,2021-12-29,2028-07-18,32.78,46,11,False,Monica Martinez,PROMO00925
COUP01845,CODE1639B,18.56,2022-07-01,2025-08-28,83.9,331,136,False,Andrew Cardenas,PROMO00016
COUP01846,CODE5098T,8.54,2022-12-31,2025-12-24,85.21,28,4,True,Kelly Washington,PROMO00807
COUP01847,CODE4200J,36.24,2021-11-26,2025-04-16,83.61,11,11,False,Victoria Phelps,PROMO00387
COUP01848,CODE6653Q,17.7,2020-06-25,2026-01-07,89.86,86,78,True,Zachary Walker,PROMO00785
COUP01849,CODE1288B,33.24,2023-03-24,2029-08-27,18.3,342,337,False,Paige Williams,PROMO00113
COUP01850,CODE7518C,10.61,2022-03-25,2029-05-07,80.15,126,31,True,Kristen Webb,PROMO00972
COUP01851,CODE6512P,17.29,2024-08-12,2028-11-30,43.8,351,300,True,Nicholas Brown,PROMO00347
COUP01852,CODE9568N,15.18,2021-11-17,2029-09-21,51.54,33,16,False,Christopher Jackson,PROMO00494
COUP01853,CODE3205U,41.86,2023-07-28,2028-12-17,13.59,81,36,True,Sheila Evans,PROMO00895
COUP01854,CODE7388V,16.14,2020-08-10,2027-02-22,58.71,496,412,True,Jennifer Cummings,PROMO00063
COUP01855,CODE3124A,24.61,2021-05-08,2028-11-30,50.45,118,28,True,Matthew Nguyen,PROMO00452
COUP01856,CODE9903Q,33.7,2023-08-23,2029-10-27,58.11,226,86,True,Shawn Fuller,PROMO00472
COUP01857,CODE1934R,10.16,2024-11-26,2025-02-11,40.62,203,193,True,Bridget Lee,PROMO00805
COUP01858,CODE8012R,26.96,2020-02-02,2026-06-14,85.31,158,34,True,Francis Pena,PROMO00721
COUP01859,CODE8101Z,47.24,2020-02-13,2025-04-20,95.42,258,25,True,Alexis Osborne,PROMO00862
COUP01860,CODE2635E,33.65,2023-04-25,2027-04-12,10.85,285,76,True,Joseph Winters,PROMO00736
COUP01861,CODE6862O,29.26,2020-01-22,2029-09-19,87.54,199,62,False,Kaitlin Riley,PROMO00710
COUP01862,CODE3349M,15.55,2023-08-24,2025-08-09,48.73,10,7,False,Michael Johnson,PROMO00991
COUP01863,CODE6284Z,35.38,2024-06-10,2027-08-05,95.73,98,2,True,Kimberly Ortiz,PROMO00908
COUP01864,CODE7632R,36.16,2022-11-21,2027-06-19,96.2,102,86,True,Madison Collins,PROMO00849
COUP01865,CODE6365Y,31.8,2022-10-31,2028-02-10,52.36,466,363,False,Laura Dean,PROMO00556
COUP01866,CODE5870V,41.36,2020-05-21,2028-12-03,40.11,69,3,True,Amber Williams,PROMO00207
COUP01867,CODE9336Q,9.57,2021-04-21,2025-02-17,79.18,170,4,True,Jeffrey Bell,PROMO00761
COUP01868,CODE4386V,47.96,2020-08-21,2026-07-15,64.07,398,59,False,Michael Hill,PROMO00706
COUP01869,CODE7824J,9.84,2023-11-19,2029-04-28,91.86,249,17,False,John Garcia,PROMO00714
COUP01870,CODE6306K,6.29,2022-05-17,2025-11-11,24.56,294,5,True,Kevin Kirk,PROMO00440
COUP01871,CODE1221M,28.44,2022-10-22,2027-01-05,43.93,188,89,True,Sandra Barker,PROMO00219
COUP01872,CODE2308K,23.61,2021-02-26,2026-08-28,58.64,457,248,True,Jessica Hoffman,PROMO00469
COUP01873,CODE1669P,15.44,2021-05-24,2026-02-16,90.81,327,121,True,Michael Baker,PROMO00511
COUP01874,CODE5815E,35.92,2022-12-20,2029-09-02,63.35,495,95,True,Thomas Mccann,PROMO00364
COUP01875,CODE3160L,22.35,2021-11-12,2025-08-06,12.37,358,228,False,Tyler Leon,PROMO00074
COUP01876,CODE3553P,21.84,2020-02-10,2027-07-06,55.46,206,136,False,Steven Chang,PROMO00693
COUP01877,CODE9059R,34.02,2022-04-27,2028-12-02,80.64,305,197,True,Edward Bass,PROMO00939
COUP01878,CODE2197H,36.75,2022-01-03,2025-03-10,42.37,18,3,True,Harry Cooper,PROMO00037
COUP01879,CODE7999L,49.89,2020-05-08,2028-04-23,47.59,167,2,True,Karen English,PROMO00766
COUP01880,CODE7917V,16.93,2020-06-02,2028-10-12,46.45,120,105,False,Seth Tyler,PROMO00410
COUP01881,CODE4596F,21.57,2022-02-25,2025-03-18,45.91,28,24,True,Chad Walker,PROMO00347
COUP01882,CODE9745Z,47.2,2022-08-02,2029-01-25,49.29,486,222,False,Anita Colon,PROMO00884
COUP01883,CODE7568J,41.04,2021-10-12,2028-04-29,51.43,134,95,True,Jennifer Wilson,PROMO00684
COUP01884,CODE9709N,20.09,2021-01-20,2026-10-17,31.21,135,46,True,Dean Kelley,PROMO00697
COUP01885,CODE7750C,5.26,2021-01-17,2026-12-01,98.67,306,28,True,Sarah Allen,PROMO00348
COUP01886,CODE6662L,35.43,2023-08-08,2028-06-09,91.99,230,3,True,Sarah Hubbard,PROMO00276
COUP01887,CODE1345W,21.66,2021-05-20,2025-06-07,35.4,100,80,False,Laura Ayala,PROMO00327
COUP01888,CODE6821L,30.35,2024-03-04,2028-12-10,72.29,175,105,False,Thomas Stone,PROMO00764
COUP01889,CODE4836W,42.74,2022-06-25,2029-08-31,71.7,323,7,False,Judy Reynolds,PROMO00900
COUP01890,CODE6538S,27.0,2023-05-04,2025-04-15,19.84,247,152,False,Sarah Orozco,PROMO00071
COUP01891,CODE4797F,7.75,2020-05-29,2027-12-20,26.16,315,235,False,Michael Keith,PROMO00931
COUP01892,CODE2117K,21.14,2024-07-03,2028-09-30,33.28,416,301,False,Emily Norris,PROMO00870
COUP01893,CODE2318L,6.28,2023-12-16,2026-07-08,12.15,136,124,False,Crystal Pitts,PROMO00898
COUP01894,CODE9953U,13.12,2024-12-12,2029-09-30,67.37,494,278,False,Kelsey Soto,PROMO00457
COUP01895,CODE4070Z,39.41,2023-06-07,2027-01-11,36.07,393,29,True,Robert Mosley,PROMO00424
COUP01896,CODE1797J,43.63,2024-02-16,2025-03-05,32.89,451,385,False,Sean Russell,PROMO00434
COUP01897,CODE6470C,32.13,2020-11-05,2027-12-10,67.79,493,219,False,Jacqueline Patel,PROMO00332
COUP01898,CODE5754P,6.47,2023-02-09,2028-10-26,63.32,379,355,True,Robert Hernandez,PROMO00584
COUP01899,CODE5266W,15.01,2022-09-16,2029-02-15,30.04,256,126,False,Cindy Thompson,PROMO00295
COUP01900,CODE7897V,12.32,2020-05-28,2025-10-26,33.91,453,405,True,Gregory Campos,PROMO00736
COUP01901,CODE5098V,40.73,2024-03-22,2025-06-21,12.33,262,80,False,Rebecca Johnson,PROMO00902
COUP01902,CODE4198X,32.11,2021-08-22,2026-01-19,89.91,201,36,False,Jason Perez,PROMO00070
COUP01903,CODE9358Y,31.79,2020-08-03,2028-08-03,45.88,357,329,True,Jacqueline Weber,PROMO00201
COUP01904,CODE7755U,21.05,2021-07-30,2025-12-04,51.39,185,107,True,Kenneth Young,PROMO00798
COUP01905,CODE2241H,44.9,2021-06-01,2027-07-30,23.9,225,15,True,Kelli White,PROMO00862
COUP01906,CODE2267B,19.62,2024-02-06,2029-01-19,60.53,296,250,True,David Sanders,PROMO00760
COUP01907,CODE2791U,13.45,2021-03-16,2027-12-02,83.45,78,51,True,Douglas Doyle,PROMO00081
COUP01908,CODE5447W,14.77,2020-12-12,2025-03-11,47.14,462,251,False,Christy Mckinney,PROMO00952
COUP01909,CODE6372K,23.65,2024-04-22,2028-09-23,51.26,45,11,True,Calvin Lewis,PROMO00915
COUP01910,CODE1009G,25.66,2021-10-11,2028-09-12,22.24,48,17,False,Brian Velazquez,PROMO00160
COUP01911,CODE6047W,24.46,2023-04-04,2027-03-15,82.35,464,180,True,Jennifer Martin,PROMO00163
COUP01912,CODE5053P,35.11,2020-07-08,2028-02-03,81.41,118,73,False,Tracy Johnson,PROMO00827
COUP01913,CODE3382E,8.87,2025-01-01,2026-04-22,75.45,219,101,False,Michelle Powell,PROMO00335
COUP01914,CODE1058Q,44.64,2023-04-15,2025-08-18,41.94,215,1,True,Nancy Blair,PROMO00445
COUP01915,CODE2009S,12.31,2021-08-08,2029-10-29,38.43,73,12,True,Denise Herring DDS,PROMO00741
COUP01916,CODE2643D,34.52,2021-02-12,2025-02-02,48.39,126,42,True,Philip Johnson,PROMO00979
COUP01917,CODE9814Q,44.42,2024-02-05,2025-08-23,24.03,121,119,False,Jeffery Hanson,PROMO00046
COUP01918,CODE8186J,9.99,2020-07-28,2027-10-19,21.25,441,43,False,Stephanie Mata,PROMO00547
COUP01919,CODE3861X,43.73,2022-09-13,2029-02-22,14.27,27,13,False,Makayla Holmes,PROMO00373
COUP01920,CODE8009A,38.83,2023-02-10,2025-05-04,22.48,413,54,True,Michael Dickerson,PROMO00995
COUP01921,CODE8638E,48.58,2021-10-10,2025-10-02,35.01,341,223,False,Alan Gilbert,PROMO00474
COUP01922,CODE9611H,13.83,2020-01-31,2027-02-19,23.96,470,427,False,Kelly Grant,PROMO00079
COUP01923,CODE7803C,7.04,2021-09-05,2026-02-06,73.13,29,14,False,Debra Cordova,PROMO00564
COUP01924,CODE6230L,37.97,2020-09-11,2028-04-23,19.16,134,66,False,Teresa Lee,PROMO00675
COUP01925,CODE1463D,31.97,2020-11-06,2026-06-29,60.12,367,220,True,Joel Brown,PROMO00439
COUP01926,CODE2424C,12.58,2023-08-29,2029-06-23,22.62,126,106,False,Michael Stone,PROMO00654
COUP01927,CODE1992N,49.87,2020-06-30,2026-09-19,14.78,218,200,False,Dillon Miller,PROMO00044
COUP01928,CODE6708L,18.73,2021-01-06,2029-04-29,97.89,34,31,False,Cynthia Smith,PROMO00350
COUP01929,CODE9346Q,16.07,2021-08-19,2025-12-09,99.98,380,160,True,Susan Hanson,PROMO00824
COUP01930,CODE6965G,40.54,2022-08-03,2027-06-03,11.97,21,7,True,Lisa Bruce,PROMO00122
COUP01931,CODE5605D,42.47,2022-05-19,2027-10-29,98.36,21,18,True,Aaron Santos,PROMO00910
COUP01932,CODE7530R,30.74,2022-12-23,2027-05-21,67.28,415,83,True,Jessica Rose,PROMO00490
COUP01933,CODE6792O,7.74,2021-10-29,2026-03-15,51.67,451,280,False,Jeffery Palmer,PROMO00077
COUP01934,CODE5940J,6.66,2024-01-17,2026-11-11,96.53,176,93,True,Riley Jackson,PROMO00858
COUP01935,CODE8721M,11.21,2020-09-17,2025-08-30,69.35,471,52,True,Christian Macdonald,PROMO00283
COUP01936,CODE2626S,17.77,2022-03-22,2027-10-12,66.1,191,47,False,William Banks,PROMO00199
COUP01937,CODE6262M,17.74,2023-12-29,2028-11-12,45.77,495,487,False,Jessica Williams,PROMO00629
COUP01938,CODE4753J,29.94,2021-02-06,2025-08-30,83.0,71,11,True,Sara Morris,PROMO00976
COUP01939,CODE4284N,15.18,2022-07-11,2029-04-25,81.95,304,57,False,Eric Salinas,PROMO00156
COUP01940,CODE7118M,47.47,2023-12-12,2028-12-17,97.42,344,66,False,Jeremy Jenkins,PROMO00582
COUP01941,CODE7656W,48.16,2021-05-28,2028-07-01,30.35,149,89,False,Holly Lewis,PROMO00645
COUP01942,CODE7473N,7.05,2021-02-25,2025-04-15,43.13,426,329,True,Jeffrey Thompson,PROMO00462
COUP01943,CODE6175L,39.47,2022-10-12,2027-08-12,13.0,500,481,False,Virginia Evans,PROMO00289
COUP01944,CODE1958C,13.35,2021-07-24,2027-08-28,57.14,50,2,False,Elizabeth Nielsen,PROMO00714
COUP01945,CODE9319D,15.51,2021-04-17,2026-10-20,29.85,169,43,False,Natalie Smith,PROMO00884
COUP01946,CODE5704C,36.85,2021-08-12,2027-07-23,50.01,101,82,False,Arthur Wolf,PROMO00172
COUP01947,CODE8146V,31.44,2021-05-02,2026-12-27,17.53,211,101,False,Janet Mason,PROMO00802
COUP01948,CODE8541D,36.03,2024-04-25,2026-10-17,56.21,49,22,False,Laura Kirk,PROMO00684
COUP01949,CODE6012M,16.73,2020-06-04,2029-05-11,29.56,231,25,True,Pamela Hall,PROMO00755
COUP01950,CODE4818C,24.06,2021-03-05,2029-02-06,66.88,402,106,False,Allison Torres PhD,PROMO00580
COUP01951,CODE6019C,32.9,2022-05-27,2029-07-07,69.48,124,101,True,Benjamin Ramsey,PROMO00587
COUP01952,CODE9154Y,9.39,2020-12-23,2029-10-13,11.48,304,156,False,Rhonda Morales,PROMO00176
COUP01953,CODE4505B,11.78,2023-04-25,2026-11-30,29.51,79,46,False,William Owens,PROMO00325
COUP01954,CODE1518R,34.35,2023-08-17,2026-01-05,79.17,488,145,True,Jason Brown,PROMO00870
COUP01955,CODE1806R,43.77,2024-12-23,2028-09-21,40.88,168,46,True,Jacob Vincent,PROMO00316
COUP01956,CODE5990T,40.45,2022-05-01,2027-04-08,97.11,450,307,False,Allen Scott Jr.,PROMO00067
COUP01957,CODE7589Q,13.85,2022-10-14,2026-03-29,97.86,374,13,True,Timothy Parker,PROMO00982
COUP01958,CODE4306Y,43.63,2024-09-28,2028-03-12,76.43,359,20,True,Nicole Calhoun,PROMO00784
COUP01959,CODE3784Z,38.42,2024-12-31,2025-08-06,14.27,399,399,True,Kathleen Williams,PROMO00768
COUP01960,CODE9717W,27.41,2022-08-12,2029-02-26,53.2,240,173,False,Monique Anderson,PROMO00114
COUP01961,CODE9561Z,43.77,2023-06-22,2028-01-26,55.25,432,212,False,Shawn Guzman,PROMO00927
COUP01962,CODE3877F,40.06,2023-10-21,2025-10-28,75.99,141,9,False,Kendra Powell,PROMO00639
COUP01963,CODE6290W,23.35,2023-03-27,2027-09-20,67.6,265,192,False,John Weeks,PROMO00437
COUP01964,CODE4141O,33.82,2023-12-08,2026-12-03,10.7,28,11,False,James Wright,PROMO00184
COUP01965,CODE8555B,28.49,2024-06-14,2026-03-02,13.8,168,20,False,Sydney Brooks,PROMO00732
COUP01966,CODE5491D,30.31,2024-07-04,2025-10-31,18.98,437,241,False,Tammy Ruiz,PROMO00873
COUP01967,CODE5535V,34.3,2020-03-27,2026-02-03,24.09,339,78,True,Ruth Cole DDS,PROMO00796
COUP01968,CODE1796L,38.94,2022-12-14,2025-02-27,14.68,100,55,True,Sandra Escobar,PROMO00818
COUP01969,CODE8048E,19.09,2023-10-20,2028-02-02,40.8,174,129,True,Linda Moore,PROMO00167
COUP01970,CODE3579J,21.73,2021-07-14,2027-04-13,20.98,329,282,False,Kathryn Parker PhD,PROMO00702
COUP01971,CODE5688L,9.35,2020-09-03,2028-10-27,40.51,272,198,False,Donald Chung,PROMO00797
COUP01972,CODE3876B,26.26,2022-09-25,2029-08-17,91.39,48,18,True,Paige Hurst,PROMO00845
COUP01973,CODE8430N,49.25,2023-02-21,2025-08-21,26.21,157,59,True,Nicholas Mendez,PROMO00745
COUP01974,CODE6899O,14.87,2023-03-24,2025-04-23,64.1,330,299,False,Louis Vang,PROMO00915
COUP01975,CODE1903G,6.81,2024-04-03,2026-03-02,36.67,77,61,False,Stacey Schmidt,PROMO00683
COUP01976,CODE8294H,5.17,2021-08-17,2026-03-14,48.34,382,181,True,Devin Jenkins,PROMO00753
COUP01977,CODE1342X,42.59,2023-04-27,2029-12-16,33.08,221,41,True,Erin Ortega,PROMO00985
COUP01978,CODE5517R,16.33,2021-01-31,2026-08-08,42.09,331,317,True,Julie Knight,PROMO00258
COUP01979,CODE4604Z,5.79,2020-10-31,2029-10-03,47.44,71,9,False,Chelsea Crawford,PROMO00743
COUP01980,CODE6634P,7.8,2020-12-29,2025-11-23,29.93,492,244,False,Mr. Jonathan Poole,PROMO00717
COUP01981,CODE2460B,6.12,2020-11-16,2027-05-23,20.21,120,116,False,Denise Phillips,PROMO00252
COUP01982,CODE8125T,25.42,2020-02-06,2026-09-01,13.86,105,45,False,Jorge Moore,PROMO00090
COUP01983,CODE1830W,25.44,2020-06-01,2028-08-08,12.33,65,6,False,Natasha Kelly,PROMO00206
COUP01984,CODE3802H,37.63,2020-06-02,2028-07-17,45.21,314,199,True,Rick Jackson,PROMO00261
COUP01985,CODE8968O,15.56,2022-05-03,2025-08-19,16.48,323,218,False,Andre Smith,PROMO00987
COUP01986,CODE8906V,29.71,2023-10-04,2028-03-08,25.17,330,245,False,Olivia Hayes,PROMO00086
COUP01987,CODE1096T,44.04,2020-11-01,2026-05-11,96.81,78,18,True,Oscar Rodriguez,PROMO00199
COUP01988,CODE3071F,32.15,2023-05-02,2028-12-20,45.45,324,75,False,Lindsey Stone,PROMO00266
COUP01989,CODE8275W,32.91,2022-05-20,2029-10-26,64.64,184,59,False,Paul Gallagher,PROMO00906
COUP01990,CODE5613F,17.8,2024-07-08,2029-03-20,79.6,339,143,False,Robert Barnett,PROMO00851
COUP01991,CODE4581M,20.38,2024-06-12,2029-10-31,73.85,49,41,False,Alex Cunningham,PROMO00805
COUP01992,CODE2686O,23.9,2023-12-29,2029-10-22,85.24,188,39,False,James Miranda,PROMO00549
COUP01993,CODE7562Q,21.25,2020-10-30,2027-07-06,60.14,382,237,True,Jennifer Saunders,PROMO00011
COUP01994,CODE1252R,12.08,2022-11-21,2027-03-10,13.9,379,3,False,Mary Anthony,PROMO00813
COUP01995,CODE7297G,46.23,2022-11-20,2028-11-23,26.84,25,10,True,Amanda Callahan,PROMO00500
COUP01996,CODE4445J,49.32,2021-02-23,2029-02-01,88.37,366,21,False,Kevin Armstrong,PROMO00757
COUP01997,CODE5349M,29.95,2021-10-06,2029-11-06,17.98,56,39,False,James Randolph,PROMO00611
COUP01998,CODE4904D,44.45,2020-09-07,2029-08-11,17.12,444,366,False,Christopher Green,PROMO00918
COUP01999,CODE4829W,22.57,2021-04-16,2026-02-16,68.77,150,141,True,Veronica Peters,PROMO00301
COUP02000,CODE5869D,19.92,2024-07-29,2028-04-17,91.65,289,30,True,Randy Frey,PROMO00418
