delivery_id,order_id,partner_id,delivery_date,status,estimated_time,actual_time,distance,delivery_rating,comments
DLV008487,ORD008487,PARTNER0218,2020-05-19,Delivered,55,21,31.69,4,Delayed but satisfactory.
DLV008488,ORD008488,PARTNER0394,2021-09-24,Pending,89,75,7.55,1,Quick delivery!
DLV008489,ORD008489,PARTNER0003,2022-09-16,Delivered,69,82,2.24,1,Delayed but satisfactory.
DLV008490,ORD008490,PARTNER0076,2021-09-28,Cancelled,34,62,46.54,4,Delayed but satisfactory.
DLV008491,ORD008491,PARTNER0090,2024-01-26,Pending,24,147,34.45,5,Quick delivery!
DLV008492,ORD008492,PARTNER0500,2023-08-30,Delivered,94,58,45.78,5,Excellent service!
DLV008493,ORD008493,PARTNER0390,2021-05-01,Cancelled,76,144,2.54,2,Delayed but satisfactory.
DLV008494,ORD008494,PARTNER0124,2023-09-24,Delivered,20,72,38.23,4,Delayed but satisfactory.
DLV008495,ORD008495,PARTNER0023,2024-11-13,Delivered,62,93,10.08,4,Delivery failed.
DLV008496,ORD008496,PARTNER0276,2023-06-06,Delivered,18,96,45.79,2,Excellent service!
DLV008497,ORD008497,PARTNER0457,2021-06-04,Pending,104,59,6.33,2,Quick delivery!
DLV008498,ORD008498,PARTNER0180,2020-01-16,Delivered,38,133,3.91,5,Quick delivery!
DLV008499,ORD008499,PARTNER0347,2022-04-03,Pending,63,20,25.02,5,Excellent service!
DLV008500,ORD008500,PARTNER0183,2020-05-24,Delivered,32,81,29.82,1,Quick delivery!
DLV008501,ORD008501,PARTNER0430,2021-10-24,Pending,108,122,25.58,2,Delayed but satisfactory.
DLV008502,ORD008502,PARTNER0328,2023-12-17,Pending,19,32,11.52,1,Quick delivery!
DLV008503,ORD008503,PARTNER0077,2022-02-26,Delivered,69,22,2.08,4,Excellent service!
DLV008504,ORD008504,PARTNER0424,2021-12-24,Delivered,54,43,47.16,1,Quick delivery!
DLV008505,ORD008505,PARTNER0209,2024-09-23,Pending,51,66,23.0,1,Delayed but satisfactory.
DLV008506,ORD008506,PARTNER0129,2023-04-02,Cancelled,75,116,20.76,5,Delayed but satisfactory.
DLV008507,ORD008507,PARTNER0305,2023-05-31,Pending,21,109,4.98,3,Quick delivery!
DLV008508,ORD008508,PARTNER0335,2021-09-23,Cancelled,99,42,39.92,5,Delayed but satisfactory.
DLV008509,ORD008509,PARTNER0252,2024-01-01,Delivered,33,41,34.41,3,Delivery failed.
DLV008510,ORD008510,PARTNER0286,2024-11-10,Delivered,78,41,48.0,5,Delayed but satisfactory.
DLV008511,ORD008511,PARTNER0451,2021-11-08,Delivered,81,58,49.33,1,Delivery failed.
DLV008512,ORD008512,PARTNER0162,2023-12-02,Delivered,95,79,23.04,2,Excellent service!
DLV008513,ORD008513,PARTNER0012,2021-04-04,Cancelled,52,136,29.19,1,Delivery failed.
DLV008514,ORD008514,PARTNER0478,2020-03-02,Cancelled,29,78,15.63,5,Quick delivery!
DLV008515,ORD008515,PARTNER0452,2020-02-16,Pending,37,127,3.5,5,Delivery failed.
DLV008516,ORD008516,PARTNER0414,2023-08-18,Pending,46,54,1.7,1,Delivery failed.
DLV008517,ORD008517,PARTNER0152,2022-10-03,Delivered,117,49,7.58,1,Excellent service!
DLV008518,ORD008518,PARTNER0079,2023-06-02,Cancelled,108,54,46.58,3,Quick delivery!
DLV008519,ORD008519,PARTNER0159,2021-07-25,Delivered,101,107,7.3,1,Delayed but satisfactory.
DLV008520,ORD008520,PARTNER0018,2021-04-22,Delivered,25,98,1.98,2,Delivery failed.
DLV008521,ORD008521,PARTNER0154,2021-05-14,Delivered,65,139,14.91,4,Delayed but satisfactory.
DLV008522,ORD008522,PARTNER0375,2020-02-29,Delivered,111,121,29.66,5,Quick delivery!
DLV008523,ORD008523,PARTNER0076,2023-10-26,Delivered,104,27,18.44,4,Delivery failed.
DLV008524,ORD008524,PARTNER0484,2021-10-10,Delivered,86,36,43.76,1,Delayed but satisfactory.
DLV008525,ORD008525,PARTNER0415,2020-07-06,Cancelled,90,140,35.58,1,Excellent service!
DLV008526,ORD008526,PARTNER0184,2023-04-21,Cancelled,41,94,33.97,4,Quick delivery!
DLV008527,ORD008527,PARTNER0420,2022-07-31,Pending,23,19,1.01,5,Quick delivery!
DLV008528,ORD008528,PARTNER0058,2022-09-22,Delivered,60,149,33.79,3,Delivery failed.
DLV008529,ORD008529,PARTNER0089,2022-02-02,Cancelled,106,96,33.98,5,Quick delivery!
DLV008530,ORD008530,PARTNER0497,2021-08-08,Delivered,77,136,36.08,3,Delayed but satisfactory.
DLV008531,ORD008531,PARTNER0029,2023-11-03,Delivered,18,37,5.49,5,Delivery failed.
DLV008532,ORD008532,PARTNER0447,2024-06-09,Delivered,67,24,37.6,4,Delivery failed.
DLV008533,ORD008533,PARTNER0489,2024-05-10,Delivered,39,143,40.87,4,Excellent service!
DLV008534,ORD008534,PARTNER0074,2024-05-29,Pending,83,75,30.77,5,Delayed but satisfactory.
DLV008535,ORD008535,PARTNER0497,2024-04-05,Delivered,103,138,12.43,3,Delayed but satisfactory.
DLV008536,ORD008536,PARTNER0210,2021-01-20,Pending,91,133,29.14,3,Excellent service!
DLV008537,ORD008537,PARTNER0045,2023-03-17,Delivered,41,147,31.62,4,Delivery failed.
DLV008538,ORD008538,PARTNER0136,2023-10-04,Delivered,41,69,49.0,2,Delayed but satisfactory.
DLV008539,ORD008539,PARTNER0469,2020-08-31,Cancelled,96,46,3.43,3,Excellent service!
DLV008540,ORD008540,PARTNER0168,2021-06-30,Cancelled,23,71,47.86,4,Delivery failed.
DLV008541,ORD008541,PARTNER0491,2022-06-07,Delivered,102,93,8.28,3,Delivery failed.
DLV008542,ORD008542,PARTNER0446,2024-03-18,Cancelled,16,130,30.48,4,Delayed but satisfactory.
DLV008543,ORD008543,PARTNER0390,2023-07-29,Pending,15,54,21.33,4,Delayed but satisfactory.
DLV008544,ORD008544,PARTNER0165,2021-06-18,Pending,25,142,17.25,5,Excellent service!
DLV008545,ORD008545,PARTNER0193,2024-01-19,Cancelled,51,148,25.12,2,Excellent service!
DLV008546,ORD008546,PARTNER0191,2020-07-20,Cancelled,40,113,19.8,3,Delayed but satisfactory.
DLV008547,ORD008547,PARTNER0030,2024-08-28,Pending,93,27,29.37,1,Delivery failed.
DLV008548,ORD008548,PARTNER0086,2024-07-03,Pending,120,40,35.4,4,Quick delivery!
DLV008549,ORD008549,PARTNER0406,2021-12-18,Pending,64,119,26.75,2,Delayed but satisfactory.
DLV008550,ORD008550,PARTNER0382,2024-03-15,Cancelled,61,136,37.93,1,Excellent service!
DLV008551,ORD008551,PARTNER0274,2022-12-11,Delivered,83,121,26.73,5,Quick delivery!
DLV008552,ORD008552,PARTNER0203,2021-12-06,Delivered,41,58,7.17,1,Delivery failed.
DLV008553,ORD008553,PARTNER0484,2022-08-06,Cancelled,59,61,41.87,5,Quick delivery!
DLV008554,ORD008554,PARTNER0245,2020-01-15,Cancelled,58,79,45.69,2,Excellent service!
DLV008555,ORD008555,PARTNER0342,2022-03-11,Pending,72,27,45.61,4,Delivery failed.
DLV008556,ORD008556,PARTNER0237,2021-09-02,Pending,53,139,9.31,4,Excellent service!
DLV008557,ORD008557,PARTNER0402,2022-09-04,Cancelled,83,76,22.34,2,Quick delivery!
DLV008558,ORD008558,PARTNER0272,2023-06-04,Pending,39,15,7.46,5,Excellent service!
DLV008559,ORD008559,PARTNER0472,2023-07-04,Delivered,81,130,38.94,5,Delayed but satisfactory.
DLV008560,ORD008560,PARTNER0152,2022-10-08,Pending,79,126,21.45,3,Quick delivery!
DLV008561,ORD008561,PARTNER0365,2024-04-06,Pending,100,86,45.42,4,Delayed but satisfactory.
DLV008562,ORD008562,PARTNER0223,2024-04-18,Delivered,76,97,10.15,2,Delayed but satisfactory.
DLV008563,ORD008563,PARTNER0017,2023-06-05,Pending,23,71,37.61,5,Delivery failed.
DLV008564,ORD008564,PARTNER0463,2020-09-20,Cancelled,110,110,27.75,4,Delayed but satisfactory.
DLV008565,ORD008565,PARTNER0007,2023-05-10,Cancelled,95,123,47.18,2,Quick delivery!
DLV008566,ORD008566,PARTNER0197,2023-08-24,Delivered,21,48,27.65,2,Excellent service!
DLV008567,ORD008567,PARTNER0050,2023-09-06,Delivered,50,17,23.28,5,Excellent service!
DLV008568,ORD008568,PARTNER0370,2021-06-30,Cancelled,104,99,36.21,1,Delivery failed.
DLV008569,ORD008569,PARTNER0037,2020-11-12,Cancelled,27,43,42.0,2,Quick delivery!
DLV008570,ORD008570,PARTNER0285,2024-06-02,Pending,118,108,43.05,4,Quick delivery!
DLV008571,ORD008571,PARTNER0115,2024-08-21,Cancelled,33,75,35.1,3,Quick delivery!
DLV008572,ORD008572,PARTNER0052,2021-08-10,Delivered,84,126,37.0,4,Quick delivery!
DLV008573,ORD008573,PARTNER0392,2022-07-05,Cancelled,46,28,6.59,2,Excellent service!
DLV008574,ORD008574,PARTNER0294,2021-04-05,Pending,53,60,29.15,3,Excellent service!
DLV008575,ORD008575,PARTNER0151,2021-09-28,Pending,32,142,33.7,1,Delayed but satisfactory.
DLV008576,ORD008576,PARTNER0059,2023-12-01,Delivered,30,86,25.15,3,Excellent service!
DLV008577,ORD008577,PARTNER0462,2020-06-07,Cancelled,86,132,41.54,3,Delivery failed.
DLV008578,ORD008578,PARTNER0174,2024-09-04,Pending,63,73,37.46,3,Excellent service!
DLV008579,ORD008579,PARTNER0334,2023-08-08,Cancelled,32,128,43.9,1,Quick delivery!
DLV008580,ORD008580,PARTNER0005,2020-11-12,Cancelled,67,54,2.87,4,Delayed but satisfactory.
DLV008581,ORD008581,PARTNER0342,2023-07-09,Pending,100,91,31.7,2,Delayed but satisfactory.
DLV008582,ORD008582,PARTNER0302,2020-10-03,Delivered,80,89,35.69,2,Delayed but satisfactory.
DLV008583,ORD008583,PARTNER0012,2023-03-25,Pending,42,104,25.79,4,Delayed but satisfactory.
DLV008584,ORD008584,PARTNER0220,2021-03-21,Pending,15,28,43.47,3,Quick delivery!
DLV008585,ORD008585,PARTNER0255,2023-10-05,Delivered,47,98,40.89,1,Excellent service!
DLV008586,ORD008586,PARTNER0302,2024-06-04,Pending,88,15,26.35,1,Delivery failed.
DLV008587,ORD008587,PARTNER0148,2020-02-14,Cancelled,44,56,26.33,5,Delayed but satisfactory.
DLV008588,ORD008588,PARTNER0436,2020-06-07,Cancelled,111,129,31.86,3,Delayed but satisfactory.
DLV008589,ORD008589,PARTNER0082,2021-04-28,Cancelled,42,54,34.98,3,Delivery failed.
DLV008590,ORD008590,PARTNER0127,2022-05-14,Pending,88,20,46.06,2,Delayed but satisfactory.
DLV008591,ORD008591,PARTNER0069,2021-09-28,Delivered,109,110,39.92,3,Excellent service!
DLV008592,ORD008592,PARTNER0230,2020-03-19,Pending,39,147,18.92,4,Quick delivery!
DLV008593,ORD008593,PARTNER0262,2024-02-22,Delivered,56,42,21.75,2,Quick delivery!
DLV008594,ORD008594,PARTNER0275,2020-09-09,Delivered,109,22,40.03,1,Delivery failed.
DLV008595,ORD008595,PARTNER0355,2020-08-19,Delivered,53,110,7.94,4,Delivery failed.
DLV008596,ORD008596,PARTNER0377,2020-06-06,Delivered,57,119,4.03,1,Delivery failed.
DLV008597,ORD008597,PARTNER0275,2024-12-21,Delivered,23,145,33.22,1,Delayed but satisfactory.
DLV008598,ORD008598,PARTNER0177,2021-11-08,Pending,58,58,42.08,5,Excellent service!
DLV008599,ORD008599,PARTNER0220,2023-08-26,Cancelled,109,113,34.94,5,Excellent service!
DLV008600,ORD008600,PARTNER0185,2024-03-18,Pending,39,140,31.7,2,Excellent service!
DLV008601,ORD008601,PARTNER0261,2020-06-22,Delivered,116,45,2.48,4,Delivery failed.
DLV008602,ORD008602,PARTNER0331,2024-03-21,Delivered,58,49,4.47,4,Quick delivery!
DLV008603,ORD008603,PARTNER0494,2024-07-08,Delivered,92,67,7.76,4,Delivery failed.
DLV008604,ORD008604,PARTNER0197,2021-11-08,Cancelled,53,93,11.31,1,Quick delivery!
DLV008605,ORD008605,PARTNER0364,2021-05-28,Delivered,15,86,49.78,2,Quick delivery!
DLV008606,ORD008606,PARTNER0370,2020-05-22,Delivered,92,86,40.36,1,Delivery failed.
DLV008607,ORD008607,PARTNER0494,2021-04-19,Delivered,40,42,43.89,5,Delayed but satisfactory.
DLV008608,ORD008608,PARTNER0438,2024-07-17,Pending,51,118,15.03,5,Quick delivery!
DLV008609,ORD008609,PARTNER0403,2024-03-15,Pending,89,35,9.53,4,Delivery failed.
DLV008610,ORD008610,PARTNER0073,2024-12-19,Pending,49,28,47.45,2,Delayed but satisfactory.
DLV008611,ORD008611,PARTNER0380,2024-02-05,Cancelled,46,28,39.13,2,Delivery failed.
DLV008612,ORD008612,PARTNER0098,2020-01-06,Delivered,106,89,3.63,4,Delivery failed.
DLV008613,ORD008613,PARTNER0230,2021-12-19,Cancelled,76,137,42.95,4,Delivery failed.
DLV008614,ORD008614,PARTNER0472,2021-07-19,Cancelled,57,90,39.77,5,Quick delivery!
DLV008615,ORD008615,PARTNER0022,2020-04-04,Cancelled,111,32,7.55,4,Quick delivery!
DLV008616,ORD008616,PARTNER0042,2021-10-29,Pending,91,61,11.77,3,Quick delivery!
DLV008617,ORD008617,PARTNER0060,2021-09-20,Delivered,39,100,5.53,5,Excellent service!
DLV008618,ORD008618,PARTNER0416,2024-05-29,Delivered,45,118,7.3,3,Delayed but satisfactory.
DLV008619,ORD008619,PARTNER0377,2021-06-11,Pending,71,108,3.8,3,Delayed but satisfactory.
DLV008620,ORD008620,PARTNER0199,2024-07-16,Pending,118,43,3.06,2,Delayed but satisfactory.
DLV008621,ORD008621,PARTNER0165,2022-09-05,Cancelled,28,122,24.84,5,Excellent service!
DLV008622,ORD008622,PARTNER0085,2023-02-24,Pending,69,96,8.54,3,Quick delivery!
DLV008623,ORD008623,PARTNER0032,2024-02-19,Pending,114,73,39.46,5,Quick delivery!
DLV008624,ORD008624,PARTNER0274,2024-02-06,Pending,39,47,33.98,1,Quick delivery!
DLV008625,ORD008625,PARTNER0391,2024-06-20,Cancelled,69,32,12.18,4,Delayed but satisfactory.
DLV008626,ORD008626,PARTNER0267,2024-03-12,Cancelled,85,125,7.37,5,Excellent service!
DLV008627,ORD008627,PARTNER0078,2024-09-08,Cancelled,52,62,12.01,2,Excellent service!
DLV008628,ORD008628,PARTNER0333,2024-05-01,Pending,25,43,40.33,1,Delayed but satisfactory.
DLV008629,ORD008629,PARTNER0068,2023-07-15,Pending,49,105,49.96,5,Quick delivery!
DLV008630,ORD008630,PARTNER0254,2020-03-01,Cancelled,101,18,18.89,1,Excellent service!
DLV008631,ORD008631,PARTNER0239,2021-04-01,Pending,26,115,26.01,1,Delayed but satisfactory.
DLV008632,ORD008632,PARTNER0464,2021-01-17,Cancelled,85,113,11.23,3,Delayed but satisfactory.
DLV008633,ORD008633,PARTNER0357,2020-07-23,Pending,31,20,14.75,4,Delayed but satisfactory.
DLV008634,ORD008634,PARTNER0315,2024-05-26,Pending,47,117,34.73,2,Delivery failed.
DLV008635,ORD008635,PARTNER0473,2024-07-31,Cancelled,112,54,43.57,4,Quick delivery!
DLV008636,ORD008636,PARTNER0313,2022-10-21,Pending,49,118,42.63,5,Delivery failed.
DLV008637,ORD008637,PARTNER0066,2021-05-31,Delivered,22,29,29.67,2,Excellent service!
DLV008638,ORD008638,PARTNER0316,2021-08-13,Cancelled,45,117,15.64,2,Delayed but satisfactory.
DLV008639,ORD008639,PARTNER0008,2024-01-21,Cancelled,95,149,44.73,3,Delayed but satisfactory.
DLV008640,ORD008640,PARTNER0434,2023-08-13,Cancelled,37,68,2.61,4,Excellent service!
DLV008641,ORD008641,PARTNER0040,2024-10-07,Pending,48,38,34.67,2,Delayed but satisfactory.
DLV008642,ORD008642,PARTNER0202,2022-03-15,Delivered,110,127,14.11,1,Excellent service!
DLV008643,ORD008643,PARTNER0485,2021-10-25,Cancelled,35,83,24.57,3,Quick delivery!
DLV008644,ORD008644,PARTNER0029,2020-12-01,Pending,101,32,45.71,4,Delayed but satisfactory.
DLV008645,ORD008645,PARTNER0389,2020-12-24,Pending,26,90,26.32,3,Delivery failed.
DLV008646,ORD008646,PARTNER0390,2024-06-13,Delivered,96,55,11.25,2,Quick delivery!
DLV008647,ORD008647,PARTNER0165,2023-07-28,Pending,42,18,4.94,3,Delayed but satisfactory.
DLV008648,ORD008648,PARTNER0136,2023-05-17,Pending,51,16,12.86,2,Quick delivery!
DLV008649,ORD008649,PARTNER0183,2020-11-07,Delivered,53,146,27.13,5,Quick delivery!
DLV008650,ORD008650,PARTNER0025,2020-08-15,Cancelled,43,72,25.36,4,Delivery failed.
DLV008651,ORD008651,PARTNER0052,2021-02-26,Cancelled,21,37,46.22,5,Quick delivery!
DLV008652,ORD008652,PARTNER0365,2022-05-05,Pending,35,119,45.64,3,Delayed but satisfactory.
DLV008653,ORD008653,PARTNER0285,2022-02-09,Delivered,81,74,31.99,1,Quick delivery!
DLV008654,ORD008654,PARTNER0458,2020-11-02,Delivered,105,74,38.82,4,Excellent service!
DLV008655,ORD008655,PARTNER0260,2024-11-23,Delivered,73,71,30.32,4,Quick delivery!
DLV008656,ORD008656,PARTNER0126,2020-08-23,Pending,102,43,48.78,4,Delayed but satisfactory.
DLV008657,ORD008657,PARTNER0007,2020-02-22,Cancelled,73,59,4.41,2,Excellent service!
DLV008658,ORD008658,PARTNER0454,2020-11-15,Cancelled,58,16,16.63,2,Delivery failed.
DLV008659,ORD008659,PARTNER0033,2023-03-29,Cancelled,49,145,30.4,2,Quick delivery!
DLV008660,ORD008660,PARTNER0167,2024-07-21,Cancelled,46,79,22.68,1,Delayed but satisfactory.
DLV008661,ORD008661,PARTNER0380,2022-06-15,Pending,90,118,20.83,5,Excellent service!
DLV008662,ORD008662,PARTNER0223,2022-01-27,Cancelled,42,86,23.69,2,Delayed but satisfactory.
DLV008663,ORD008663,PARTNER0434,2022-05-26,Pending,115,67,8.18,1,Delivery failed.
DLV008664,ORD008664,PARTNER0175,2023-08-17,Cancelled,23,32,29.87,2,Delayed but satisfactory.
DLV008665,ORD008665,PARTNER0073,2021-09-30,Pending,117,40,27.6,1,Delivery failed.
DLV008666,ORD008666,PARTNER0248,2020-05-16,Cancelled,34,54,18.79,3,Excellent service!
DLV008667,ORD008667,PARTNER0306,2021-11-28,Cancelled,37,64,3.82,4,Quick delivery!
DLV008668,ORD008668,PARTNER0042,2021-01-14,Delivered,56,65,27.35,5,Delivery failed.
DLV008669,ORD008669,PARTNER0406,2024-04-27,Delivered,76,111,8.44,3,Excellent service!
DLV008670,ORD008670,PARTNER0095,2024-12-09,Pending,35,43,33.97,5,Delayed but satisfactory.
DLV008671,ORD008671,PARTNER0459,2022-05-14,Pending,70,102,48.21,4,Quick delivery!
DLV008672,ORD008672,PARTNER0359,2022-11-30,Cancelled,84,132,19.68,1,Delayed but satisfactory.
DLV008673,ORD008673,PARTNER0363,2024-04-29,Delivered,46,95,12.38,1,Excellent service!
DLV008674,ORD008674,PARTNER0084,2021-02-09,Cancelled,63,114,42.26,5,Excellent service!
DLV008675,ORD008675,PARTNER0459,2020-06-15,Delivered,102,54,48.85,5,Delivery failed.
DLV008676,ORD008676,PARTNER0267,2022-12-01,Cancelled,45,113,39.26,1,Delayed but satisfactory.
DLV008677,ORD008677,PARTNER0193,2023-09-14,Cancelled,60,135,34.11,4,Delayed but satisfactory.
DLV008678,ORD008678,PARTNER0012,2021-01-21,Cancelled,59,112,24.61,3,Excellent service!
DLV008679,ORD008679,PARTNER0348,2024-08-06,Pending,92,86,7.54,4,Delayed but satisfactory.
DLV008680,ORD008680,PARTNER0334,2020-12-02,Delivered,115,59,48.04,5,Quick delivery!
DLV008681,ORD008681,PARTNER0225,2021-05-30,Cancelled,24,64,27.24,3,Delayed but satisfactory.
DLV008682,ORD008682,PARTNER0233,2022-06-06,Delivered,114,113,41.85,2,Excellent service!
DLV008683,ORD008683,PARTNER0130,2023-03-14,Cancelled,102,42,16.27,5,Delivery failed.
DLV008684,ORD008684,PARTNER0047,2023-01-13,Delivered,41,73,49.55,3,Delayed but satisfactory.
DLV008685,ORD008685,PARTNER0357,2022-02-13,Cancelled,92,147,49.24,5,Delayed but satisfactory.
DLV008686,ORD008686,PARTNER0237,2022-08-29,Pending,99,125,43.67,5,Delivery failed.
DLV008687,ORD008687,PARTNER0296,2023-05-28,Delivered,56,87,18.19,5,Excellent service!
DLV008688,ORD008688,PARTNER0274,2022-10-24,Pending,113,93,19.14,1,Delivery failed.
DLV008689,ORD008689,PARTNER0097,2021-10-18,Pending,109,17,30.96,3,Excellent service!
DLV008690,ORD008690,PARTNER0246,2022-06-04,Pending,24,150,38.68,5,Quick delivery!
DLV008691,ORD008691,PARTNER0266,2022-05-14,Delivered,78,25,1.25,1,Delayed but satisfactory.
DLV008692,ORD008692,PARTNER0448,2020-05-27,Pending,76,28,4.42,2,Excellent service!
DLV008693,ORD008693,PARTNER0079,2020-09-22,Cancelled,120,68,29.13,1,Quick delivery!
DLV008694,ORD008694,PARTNER0421,2020-05-18,Cancelled,79,135,34.29,4,Excellent service!
DLV008695,ORD008695,PARTNER0014,2021-05-08,Cancelled,59,25,42.18,4,Quick delivery!
DLV008696,ORD008696,PARTNER0243,2024-09-02,Pending,40,47,29.47,2,Quick delivery!
DLV008697,ORD008697,PARTNER0484,2023-04-17,Cancelled,15,144,25.85,1,Quick delivery!
DLV008698,ORD008698,PARTNER0317,2021-09-04,Cancelled,41,92,18.42,2,Delivery failed.
DLV008699,ORD008699,PARTNER0128,2023-01-22,Cancelled,119,117,18.02,5,Delayed but satisfactory.
DLV008700,ORD008700,PARTNER0218,2020-01-08,Cancelled,60,86,31.46,1,Quick delivery!
DLV008701,ORD008701,PARTNER0475,2021-11-20,Cancelled,119,150,10.65,4,Quick delivery!
DLV008702,ORD008702,PARTNER0314,2023-11-26,Pending,40,97,44.41,3,Delivery failed.
DLV008703,ORD008703,PARTNER0438,2023-09-20,Cancelled,51,33,32.58,3,Delayed but satisfactory.
DLV008704,ORD008704,PARTNER0411,2020-05-21,Delivered,60,142,13.4,4,Delayed but satisfactory.
DLV008705,ORD008705,PARTNER0184,2024-10-13,Cancelled,111,55,16.06,4,Delivery failed.
DLV008706,ORD008706,PARTNER0357,2023-12-10,Pending,39,76,32.68,4,Delivery failed.
DLV008707,ORD008707,PARTNER0214,2020-01-19,Delivered,71,132,20.17,2,Quick delivery!
DLV008708,ORD008708,PARTNER0283,2023-02-28,Cancelled,107,73,23.66,5,Excellent service!
DLV008709,ORD008709,PARTNER0306,2024-03-10,Cancelled,65,144,33.03,2,Quick delivery!
DLV008710,ORD008710,PARTNER0316,2022-10-26,Delivered,29,71,44.04,5,Delayed but satisfactory.
DLV008711,ORD008711,PARTNER0005,2021-04-21,Cancelled,45,60,21.25,1,Quick delivery!
DLV008712,ORD008712,PARTNER0041,2024-11-30,Delivered,79,123,26.49,5,Excellent service!
DLV008713,ORD008713,PARTNER0072,2024-08-21,Pending,46,91,26.53,5,Delayed but satisfactory.
DLV008714,ORD008714,PARTNER0487,2022-04-02,Pending,110,26,45.82,1,Delivery failed.
DLV008715,ORD008715,PARTNER0182,2022-03-17,Cancelled,118,45,13.92,1,Delayed but satisfactory.
DLV008716,ORD008716,PARTNER0165,2020-01-23,Pending,84,76,47.36,2,Quick delivery!
DLV008717,ORD008717,PARTNER0205,2022-06-03,Delivered,48,131,21.7,3,Delayed but satisfactory.
DLV008718,ORD008718,PARTNER0049,2021-12-27,Pending,23,37,2.97,5,Excellent service!
DLV008719,ORD008719,PARTNER0267,2023-03-21,Pending,73,47,26.1,3,Quick delivery!
DLV008720,ORD008720,PARTNER0153,2022-12-09,Delivered,79,42,32.47,1,Excellent service!
DLV008721,ORD008721,PARTNER0380,2024-07-31,Pending,42,48,37.36,3,Quick delivery!
DLV008722,ORD008722,PARTNER0324,2020-12-28,Cancelled,16,24,13.67,4,Excellent service!
DLV008723,ORD008723,PARTNER0421,2023-09-18,Pending,57,149,10.14,1,Excellent service!
DLV008724,ORD008724,PARTNER0117,2024-11-03,Pending,108,127,7.75,2,Quick delivery!
DLV008725,ORD008725,PARTNER0011,2022-02-25,Cancelled,117,29,22.78,1,Excellent service!
DLV008726,ORD008726,PARTNER0170,2020-01-27,Delivered,100,130,33.43,4,Delayed but satisfactory.
DLV008727,ORD008727,PARTNER0433,2023-07-07,Cancelled,28,97,8.79,5,Quick delivery!
DLV008728,ORD008728,PARTNER0367,2021-09-13,Delivered,88,106,42.1,1,Excellent service!
DLV008729,ORD008729,PARTNER0343,2020-09-07,Delivered,43,23,49.94,4,Excellent service!
DLV008730,ORD008730,PARTNER0361,2021-07-12,Pending,85,76,4.13,4,Delayed but satisfactory.
DLV008731,ORD008731,PARTNER0334,2022-06-14,Pending,16,77,23.92,5,Quick delivery!
DLV008732,ORD008732,PARTNER0304,2021-02-09,Delivered,31,141,29.82,3,Quick delivery!
DLV008733,ORD008733,PARTNER0239,2021-01-29,Cancelled,91,98,49.23,1,Excellent service!
DLV008734,ORD008734,PARTNER0395,2022-11-18,Cancelled,19,122,21.94,4,Delayed but satisfactory.
