zone_id,city,postal_code,zone_name,delivery_fee,distance_limit,operational_hours,zone_manager,is_active,comments
ZONE09715,Houston,54774,Suburban Area,1.85,6.11,9 AM - 9 PM,ADMIN02161,True,Newly added zone
ZONE06467,New York,86959,Business District,9.81,3.25,9 AM - 9 PM,ADMIN02097,False,Fast delivery available
ZONE00271,Phoenix,43715,Residential Zone,1.57,7.33,9 AM - 9 PM,ADMIN02226,False,Fast delivery available
ZONE09867,New York,73903,Downtown Zone,4.58,19.08,9 AM - 9 PM,ADMIN02526,True,Fast delivery available
ZONE06200,Houston,22913,Downtown Zone,5.87,6.78,9 AM - 9 PM,ADMIN02088,True,High demand area
ZONE05529,Houston,28471,Residential Zone,6.61,11.66,9 AM - 9 PM,ADMIN02790,False,Premium delivery zone
ZONE06680,Los Angeles,69382,Suburban Area,0.54,14.96,9 AM - 9 PM,ADMIN02070,True,Newly added zone
ZONE08423,Chicago,21385,Residential Zone,12.67,15.27,9 AM - 9 PM,ADMIN02467,True,Low delivery fee zone
ZONE06869,Los Angeles,90826,Residential Zone,5.08,6.67,9 AM - 9 PM,ADMIN02320,True,Premium delivery zone
ZONE06975,Los Angeles,98872,Business District,11.91,3.69,9 AM - 9 PM,ADMIN02262,True,High demand area
ZONE08809,Houston,88591,Suburban Area,9.95,1.06,9 AM - 9 PM,ADMIN02641,True,Fast delivery available
ZONE03337,Chicago,97422,Downtown Zone,8.02,19.41,9 AM - 9 PM,ADMIN02204,True,Premium delivery zone
ZONE01260,Phoenix,40093,Rural Zone,13.23,17.18,9 AM - 9 PM,ADMIN02015,False,Low delivery fee zone
ZONE01517,Chicago,65061,Rural Zone,7.95,6.35,9 AM - 9 PM,ADMIN02934,False,Premium delivery zone
ZONE09471,Houston,68516,Residential Zone,2.73,3.65,9 AM - 9 PM,ADMIN02858,False,Low delivery fee zone
ZONE06405,Los Angeles,90281,Downtown Zone,13.08,19.92,9 AM - 9 PM,ADMIN02375,True,Newly added zone
ZONE00487,Phoenix,71754,Residential Zone,4.1,1.78,9 AM - 9 PM,ADMIN02958,False,High demand area
ZONE08913,Los Angeles,56358,Downtown Zone,5.46,9.01,9 AM - 9 PM,ADMIN02236,True,Newly added zone
ZONE06189,Houston,71274,Rural Zone,9.62,3.18,9 AM - 9 PM,ADMIN02653,False,Low delivery fee zone
ZONE02614,Los Angeles,77119,Business District,13.61,15.23,9 AM - 9 PM,ADMIN02109,True,Newly added zone
ZONE00296,Phoenix,64833,Residential Zone,6.69,15.25,9 AM - 9 PM,ADMIN02164,False,Fast delivery available
ZONE03867,Phoenix,52730,Residential Zone,0.73,12.62,9 AM - 9 PM,ADMIN02394,True,Premium delivery zone
ZONE01002,Houston,54091,Business District,10.19,9.4,9 AM - 9 PM,ADMIN02525,False,High demand area
ZONE05005,Chicago,57150,Downtown Zone,10.05,9.81,9 AM - 9 PM,ADMIN02980,False,Low delivery fee zone
ZONE02259,New York,76509,Residential Zone,4.77,15.82,9 AM - 9 PM,ADMIN02826,True,Low delivery fee zone
ZONE07883,Phoenix,22044,Suburban Area,9.57,19.08,9 AM - 9 PM,ADMIN02101,False,Low delivery fee zone
ZONE04258,Houston,69920,Rural Zone,9.81,18.86,9 AM - 9 PM,ADMIN02842,True,High demand area
ZONE05932,Los Angeles,61344,Business District,0.66,8.95,9 AM - 9 PM,ADMIN02326,True,Premium delivery zone
ZONE05702,Los Angeles,10537,Business District,7.28,18.91,9 AM - 9 PM,ADMIN02788,False,Fast delivery available
ZONE01184,Chicago,69765,Rural Zone,0.94,6.45,9 AM - 9 PM,ADMIN02796,False,High demand area
ZONE01623,Los Angeles,17185,Business District,14.2,9.28,9 AM - 9 PM,ADMIN02983,False,High demand area
ZONE04160,Los Angeles,76999,Suburban Area,1.77,10.66,9 AM - 9 PM,ADMIN02310,True,Low delivery fee zone
ZONE05450,New York,12327,Business District,8.26,6.94,9 AM - 9 PM,ADMIN02793,False,Fast delivery available
ZONE09364,Chicago,65586,Residential Zone,5.07,6.74,9 AM - 9 PM,ADMIN02577,False,Fast delivery available
ZONE07545,Phoenix,83941,Residential Zone,9.72,14.45,9 AM - 9 PM,ADMIN02567,False,Newly added zone
ZONE02592,Phoenix,27235,Rural Zone,5.62,8.93,9 AM - 9 PM,ADMIN02337,False,Premium delivery zone
ZONE01644,New York,48813,Residential Zone,4.79,13.21,9 AM - 9 PM,ADMIN02103,False,Low delivery fee zone
ZONE02743,Phoenix,62180,Downtown Zone,13.35,18.98,9 AM - 9 PM,ADMIN02548,False,Premium delivery zone
ZONE03950,Chicago,44499,Business District,2.34,4.99,9 AM - 9 PM,ADMIN02717,False,Low delivery fee zone
ZONE07356,Houston,81504,Downtown Zone,7.11,13.76,9 AM - 9 PM,ADMIN02050,False,High demand area
ZONE04423,Chicago,24360,Downtown Zone,3.06,7.76,9 AM - 9 PM,ADMIN02986,False,High demand area
ZONE06345,New York,10521,Business District,8.15,19.49,9 AM - 9 PM,ADMIN02763,True,Newly added zone
ZONE00944,Phoenix,28092,Suburban Area,2.97,2.44,9 AM - 9 PM,ADMIN02053,True,High demand area
ZONE07892,Los Angeles,61030,Suburban Area,8.94,6.58,9 AM - 9 PM,ADMIN02361,True,Newly added zone
ZONE02708,Los Angeles,41755,Downtown Zone,2.64,2.28,9 AM - 9 PM,ADMIN02922,True,Fast delivery available
ZONE00794,New York,84938,Downtown Zone,1.03,3.57,9 AM - 9 PM,ADMIN02194,False,Newly added zone
ZONE03400,Chicago,47088,Rural Zone,4.94,4.18,9 AM - 9 PM,ADMIN02335,True,High demand area
ZONE04036,Chicago,11521,Suburban Area,11.51,19.66,9 AM - 9 PM,ADMIN02223,True,Low delivery fee zone
ZONE03389,Houston,50295,Suburban Area,11.42,19.42,9 AM - 9 PM,ADMIN02089,True,Premium delivery zone
ZONE02225,Los Angeles,45188,Suburban Area,11.07,10.53,9 AM - 9 PM,ADMIN02437,True,Premium delivery zone
ZONE04958,Los Angeles,69453,Residential Zone,2.29,3.28,9 AM - 9 PM,ADMIN02614,True,Premium delivery zone
ZONE01648,New York,66583,Suburban Area,10.69,18.37,9 AM - 9 PM,ADMIN02528,False,Fast delivery available
ZONE01407,Phoenix,76475,Rural Zone,13.06,7.16,9 AM - 9 PM,ADMIN02202,True,Low delivery fee zone
ZONE00427,Los Angeles,30084,Rural Zone,12.84,5.48,9 AM - 9 PM,ADMIN02014,True,Newly added zone
ZONE04154,New York,60525,Business District,3.76,19.34,9 AM - 9 PM,ADMIN02985,True,Newly added zone
ZONE01632,New York,99882,Residential Zone,13.34,18.8,9 AM - 9 PM,ADMIN02539,True,Fast delivery available
ZONE00620,Houston,68400,Downtown Zone,8.91,9.53,9 AM - 9 PM,ADMIN02560,False,Premium delivery zone
ZONE08475,Houston,36003,Downtown Zone,14.55,1.9,9 AM - 9 PM,ADMIN02408,True,Newly added zone
ZONE01483,Phoenix,38904,Suburban Area,7.27,2.58,9 AM - 9 PM,ADMIN02920,True,Premium delivery zone
ZONE02426,New York,43678,Business District,13.39,15.54,9 AM - 9 PM,ADMIN02234,True,Premium delivery zone
ZONE08964,New York,66820,Residential Zone,12.26,3.44,9 AM - 9 PM,ADMIN02154,True,Premium delivery zone
ZONE03036,Los Angeles,52992,Suburban Area,6.61,19.76,9 AM - 9 PM,ADMIN02414,False,Fast delivery available
ZONE07831,Chicago,73627,Suburban Area,7.8,7.3,9 AM - 9 PM,ADMIN02487,True,Fast delivery available
ZONE03008,Chicago,51704,Rural Zone,12.49,5.25,9 AM - 9 PM,ADMIN02942,True,High demand area
ZONE02073,Houston,93421,Rural Zone,2.55,9.28,9 AM - 9 PM,ADMIN02046,True,Premium delivery zone
ZONE09971,Los Angeles,91611,Rural Zone,9.19,5.95,9 AM - 9 PM,ADMIN02483,True,Newly added zone
ZONE08133,Los Angeles,46441,Suburban Area,2.66,16.98,9 AM - 9 PM,ADMIN02147,False,Newly added zone
ZONE06392,Chicago,45943,Suburban Area,8.35,8.11,9 AM - 9 PM,ADMIN02518,True,Premium delivery zone
ZONE08460,Phoenix,48143,Downtown Zone,14.19,10.32,9 AM - 9 PM,ADMIN02745,False,Low delivery fee zone
ZONE05316,Los Angeles,87033,Rural Zone,14.96,11.32,9 AM - 9 PM,ADMIN02444,False,Premium delivery zone
ZONE01216,Los Angeles,64591,Suburban Area,10.68,11.49,9 AM - 9 PM,ADMIN02581,True,Low delivery fee zone
ZONE04797,Houston,49434,Residential Zone,5.78,7.1,9 AM - 9 PM,ADMIN02870,False,Newly added zone
ZONE05039,New York,47639,Residential Zone,7.53,3.92,9 AM - 9 PM,ADMIN02873,False,Premium delivery zone
ZONE09014,Chicago,83982,Business District,12.29,11.7,9 AM - 9 PM,ADMIN02764,False,Premium delivery zone
ZONE05308,Phoenix,54135,Downtown Zone,11.31,18.52,9 AM - 9 PM,ADMIN02505,False,Fast delivery available
ZONE06993,Chicago,45295,Residential Zone,3.38,15.39,9 AM - 9 PM,ADMIN02569,False,High demand area
ZONE01734,Los Angeles,26344,Rural Zone,4.36,16.63,9 AM - 9 PM,ADMIN02031,False,Fast delivery available
ZONE01112,Chicago,87232,Business District,13.95,4.74,9 AM - 9 PM,ADMIN02974,False,Fast delivery available
ZONE07664,New York,81741,Business District,5.89,5.37,9 AM - 9 PM,ADMIN02431,False,High demand area
ZONE06900,Houston,45627,Downtown Zone,12.7,18.53,9 AM - 9 PM,ADMIN02161,True,Fast delivery available
ZONE07853,Phoenix,19019,Business District,12.57,11.88,9 AM - 9 PM,ADMIN02986,True,Newly added zone
ZONE00058,New York,31305,Rural Zone,0.2,1.74,9 AM - 9 PM,ADMIN02360,True,Newly added zone
ZONE02727,Chicago,13580,Rural Zone,3.39,10.81,9 AM - 9 PM,ADMIN02562,False,Premium delivery zone
ZONE03498,Phoenix,61595,Business District,4.81,17.77,9 AM - 9 PM,ADMIN02284,True,High demand area
ZONE03894,Phoenix,30083,Downtown Zone,7.69,18.21,9 AM - 9 PM,ADMIN02356,True,Premium delivery zone
ZONE00282,Los Angeles,98859,Downtown Zone,2.78,19.26,9 AM - 9 PM,ADMIN02746,False,Newly added zone
ZONE01280,Phoenix,31950,Residential Zone,7.64,6.11,9 AM - 9 PM,ADMIN02720,False,Premium delivery zone
ZONE04757,Los Angeles,61164,Suburban Area,1.31,4.78,9 AM - 9 PM,ADMIN02444,True,Fast delivery available
ZONE01568,Phoenix,18924,Suburban Area,3.95,18.69,9 AM - 9 PM,ADMIN02222,True,High demand area
ZONE05045,Phoenix,97229,Business District,11.13,9.65,9 AM - 9 PM,ADMIN02789,True,Newly added zone
ZONE05438,Phoenix,62912,Rural Zone,13.57,16.01,9 AM - 9 PM,ADMIN02184,False,Newly added zone
ZONE09756,Phoenix,27073,Suburban Area,6.46,17.3,9 AM - 9 PM,ADMIN02448,False,Low delivery fee zone
ZONE06320,New York,33828,Suburban Area,12.93,11.16,9 AM - 9 PM,ADMIN02669,False,High demand area
ZONE03578,Phoenix,17860,Business District,4.21,18.35,9 AM - 9 PM,ADMIN02220,False,High demand area
ZONE07302,Phoenix,26920,Suburban Area,2.95,2.0,9 AM - 9 PM,ADMIN02586,False,Premium delivery zone
ZONE09757,New York,74502,Suburban Area,12.4,8.21,9 AM - 9 PM,ADMIN02287,False,Newly added zone
ZONE07378,Phoenix,33194,Business District,2.39,12.55,9 AM - 9 PM,ADMIN02955,False,Premium delivery zone
ZONE02333,Houston,73355,Rural Zone,14.12,14.8,9 AM - 9 PM,ADMIN02916,True,Newly added zone
ZONE01702,Phoenix,32151,Business District,4.99,5.37,9 AM - 9 PM,ADMIN02746,False,Premium delivery zone
ZONE02300,Chicago,94005,Downtown Zone,8.37,1.13,9 AM - 9 PM,ADMIN02998,False,High demand area
ZONE06947,Los Angeles,42834,Residential Zone,10.35,12.77,9 AM - 9 PM,ADMIN02406,True,Premium delivery zone
ZONE01418,Chicago,12567,Suburban Area,2.94,9.44,9 AM - 9 PM,ADMIN02235,False,Low delivery fee zone
ZONE06514,Los Angeles,54702,Residential Zone,7.22,6.63,9 AM - 9 PM,ADMIN02220,False,Low delivery fee zone
ZONE09123,Houston,27587,Residential Zone,0.12,1.83,9 AM - 9 PM,ADMIN02140,False,High demand area
ZONE05200,Los Angeles,14222,Business District,13.63,2.0,9 AM - 9 PM,ADMIN02944,True,Premium delivery zone
ZONE05003,Chicago,84163,Business District,10.32,3.56,9 AM - 9 PM,ADMIN02743,False,Newly added zone
ZONE04947,Chicago,11021,Residential Zone,12.93,16.59,9 AM - 9 PM,ADMIN02735,False,Premium delivery zone
ZONE04204,Houston,71196,Residential Zone,1.06,9.67,9 AM - 9 PM,ADMIN02547,False,Newly added zone
ZONE05409,Chicago,14914,Rural Zone,4.39,6.94,9 AM - 9 PM,ADMIN02279,False,Low delivery fee zone
ZONE08321,Los Angeles,24574,Business District,0.43,14.73,9 AM - 9 PM,ADMIN02402,True,Low delivery fee zone
ZONE07363,New York,45835,Business District,11.09,15.09,9 AM - 9 PM,ADMIN02255,False,High demand area
ZONE07344,Los Angeles,63130,Business District,2.96,11.05,9 AM - 9 PM,ADMIN02980,False,High demand area
ZONE00675,New York,10845,Residential Zone,13.42,6.53,9 AM - 9 PM,ADMIN02856,False,Newly added zone
ZONE06965,New York,86933,Business District,11.33,8.63,9 AM - 9 PM,ADMIN02156,True,Premium delivery zone
ZONE01673,Phoenix,76079,Downtown Zone,13.75,19.87,9 AM - 9 PM,ADMIN02656,False,High demand area
ZONE04382,Los Angeles,96757,Downtown Zone,3.98,3.75,9 AM - 9 PM,ADMIN02685,True,Low delivery fee zone
ZONE00310,Houston,83474,Rural Zone,2.72,3.77,9 AM - 9 PM,ADMIN02010,True,High demand area
ZONE07903,Houston,17275,Rural Zone,1.59,18.32,9 AM - 9 PM,ADMIN02252,True,Newly added zone
ZONE05071,Chicago,27572,Downtown Zone,8.9,9.29,9 AM - 9 PM,ADMIN02203,False,Low delivery fee zone
ZONE02312,Chicago,65428,Business District,1.9,3.37,9 AM - 9 PM,ADMIN02806,False,Fast delivery available
ZONE08177,Chicago,34868,Suburban Area,3.76,5.16,9 AM - 9 PM,ADMIN02437,True,Premium delivery zone
ZONE02422,Chicago,91463,Business District,2.15,19.5,9 AM - 9 PM,ADMIN02312,False,Premium delivery zone
ZONE08354,New York,86137,Business District,9.11,4.85,9 AM - 9 PM,ADMIN02875,False,Low delivery fee zone
ZONE07728,New York,49420,Suburban Area,6.32,17.91,9 AM - 9 PM,ADMIN02855,False,Premium delivery zone
ZONE08125,Los Angeles,86787,Business District,1.64,6.33,9 AM - 9 PM,ADMIN02178,False,Fast delivery available
ZONE03698,Los Angeles,36591,Residential Zone,5.45,5.77,9 AM - 9 PM,ADMIN02070,True,Low delivery fee zone
ZONE08514,Los Angeles,30047,Suburban Area,0.2,7.37,9 AM - 9 PM,ADMIN02710,False,Newly added zone
ZONE09451,New York,95022,Rural Zone,6.28,18.08,9 AM - 9 PM,ADMIN02993,False,Newly added zone
ZONE01917,Los Angeles,22385,Rural Zone,12.91,7.02,9 AM - 9 PM,ADMIN02751,False,Premium delivery zone
ZONE07424,Houston,32177,Suburban Area,14.74,18.62,9 AM - 9 PM,ADMIN02935,False,Premium delivery zone
ZONE05469,Chicago,68155,Rural Zone,8.57,11.61,9 AM - 9 PM,ADMIN02006,True,Low delivery fee zone
ZONE04458,Houston,57077,Residential Zone,8.9,10.88,9 AM - 9 PM,ADMIN02408,False,Fast delivery available
ZONE05478,New York,91437,Rural Zone,10.3,6.85,9 AM - 9 PM,ADMIN02429,False,Premium delivery zone
ZONE06024,Houston,40607,Business District,4.04,19.26,9 AM - 9 PM,ADMIN02196,False,Newly added zone
ZONE03051,Houston,11716,Residential Zone,13.73,4.74,9 AM - 9 PM,ADMIN02061,True,Premium delivery zone
ZONE07572,Chicago,65764,Business District,5.28,10.01,9 AM - 9 PM,ADMIN02328,True,Premium delivery zone
ZONE02347,New York,19231,Business District,11.72,9.92,9 AM - 9 PM,ADMIN02579,False,Low delivery fee zone
ZONE00208,Chicago,86494,Business District,3.08,16.33,9 AM - 9 PM,ADMIN02555,True,Fast delivery available
ZONE06739,Los Angeles,17322,Suburban Area,2.79,12.43,9 AM - 9 PM,ADMIN02383,True,Fast delivery available
ZONE09753,Los Angeles,34936,Business District,0.25,18.42,9 AM - 9 PM,ADMIN02055,False,Newly added zone
ZONE08193,Los Angeles,39447,Business District,4.1,17.72,9 AM - 9 PM,ADMIN02623,False,Newly added zone
ZONE08296,Phoenix,54593,Rural Zone,6.78,8.34,9 AM - 9 PM,ADMIN02423,False,High demand area
ZONE01467,Houston,17199,Suburban Area,5.98,8.86,9 AM - 9 PM,ADMIN02737,False,Premium delivery zone
ZONE00430,New York,77411,Rural Zone,7.01,8.73,9 AM - 9 PM,ADMIN02832,False,Low delivery fee zone
ZONE08772,Los Angeles,37644,Suburban Area,9.51,14.96,9 AM - 9 PM,ADMIN02960,False,Newly added zone
ZONE08550,New York,97780,Suburban Area,1.27,8.24,9 AM - 9 PM,ADMIN02665,False,Low delivery fee zone
ZONE06207,New York,24113,Business District,7.04,17.77,9 AM - 9 PM,ADMIN02517,False,Low delivery fee zone
ZONE02510,Houston,97436,Suburban Area,3.67,19.81,9 AM - 9 PM,ADMIN02572,False,Low delivery fee zone
ZONE06524,Chicago,79204,Business District,0.95,11.02,9 AM - 9 PM,ADMIN02018,False,Premium delivery zone
ZONE03938,Phoenix,89865,Business District,14.59,15.68,9 AM - 9 PM,ADMIN02306,False,Premium delivery zone
ZONE04010,Los Angeles,49090,Rural Zone,12.39,18.11,9 AM - 9 PM,ADMIN02893,False,High demand area
ZONE07237,New York,59295,Suburban Area,10.55,6.39,9 AM - 9 PM,ADMIN02927,True,Premium delivery zone
ZONE00408,Los Angeles,14500,Rural Zone,14.52,8.31,9 AM - 9 PM,ADMIN02547,False,Newly added zone
ZONE03195,Phoenix,29216,Downtown Zone,0.2,17.81,9 AM - 9 PM,ADMIN02378,False,Premium delivery zone
ZONE05963,Los Angeles,98679,Business District,6.99,8.37,9 AM - 9 PM,ADMIN02719,True,Fast delivery available
ZONE02778,Phoenix,22507,Downtown Zone,9.24,19.78,9 AM - 9 PM,ADMIN02192,False,Fast delivery available
ZONE08845,Chicago,84376,Downtown Zone,4.76,6.09,9 AM - 9 PM,ADMIN02897,False,Low delivery fee zone
ZONE07003,Los Angeles,89778,Downtown Zone,4.7,5.91,9 AM - 9 PM,ADMIN02119,True,Low delivery fee zone
ZONE08222,Houston,22664,Suburban Area,6.68,14.74,9 AM - 9 PM,ADMIN02704,False,Low delivery fee zone
ZONE04222,New York,95080,Suburban Area,7.7,14.14,9 AM - 9 PM,ADMIN02359,False,Low delivery fee zone
ZONE05377,Houston,40406,Downtown Zone,0.82,5.15,9 AM - 9 PM,ADMIN02961,False,Fast delivery available
ZONE00788,Phoenix,11534,Residential Zone,11.01,13.92,9 AM - 9 PM,ADMIN02327,True,Low delivery fee zone
ZONE03266,Los Angeles,75556,Residential Zone,9.22,11.32,9 AM - 9 PM,ADMIN02437,True,Newly added zone
ZONE04374,Phoenix,34409,Residential Zone,7.06,10.74,9 AM - 9 PM,ADMIN02012,False,Fast delivery available
ZONE02912,Phoenix,97646,Rural Zone,9.68,5.5,9 AM - 9 PM,ADMIN02705,False,Fast delivery available
ZONE06912,Los Angeles,56701,Suburban Area,6.39,10.01,9 AM - 9 PM,ADMIN02592,False,Fast delivery available
ZONE04703,Los Angeles,50420,Downtown Zone,12.57,7.47,9 AM - 9 PM,ADMIN02309,False,Newly added zone
ZONE08998,New York,73676,Downtown Zone,11.41,17.87,9 AM - 9 PM,ADMIN02243,False,Fast delivery available
ZONE04181,Phoenix,12409,Residential Zone,10.96,16.22,9 AM - 9 PM,ADMIN02973,True,Low delivery fee zone
ZONE01916,Los Angeles,26461,Business District,5.47,7.79,9 AM - 9 PM,ADMIN02297,True,Fast delivery available
ZONE05950,Phoenix,88582,Residential Zone,4.93,4.47,9 AM - 9 PM,ADMIN02855,False,Newly added zone
ZONE05419,Chicago,80490,Business District,2.5,18.29,9 AM - 9 PM,ADMIN02461,True,Fast delivery available
ZONE09964,Phoenix,14389,Business District,6.99,5.69,9 AM - 9 PM,ADMIN02474,False,Premium delivery zone
ZONE00050,Chicago,60199,Downtown Zone,8.5,9.82,9 AM - 9 PM,ADMIN02222,False,High demand area
ZONE04355,Houston,63680,Rural Zone,4.87,2.45,9 AM - 9 PM,ADMIN02740,False,Premium delivery zone
ZONE05589,Houston,40390,Residential Zone,2.94,7.45,9 AM - 9 PM,ADMIN02117,False,Fast delivery available
ZONE02243,Phoenix,86861,Residential Zone,6.63,14.56,9 AM - 9 PM,ADMIN02508,True,Low delivery fee zone
ZONE06733,Phoenix,77399,Rural Zone,13.22,11.4,9 AM - 9 PM,ADMIN02943,False,Newly added zone
ZONE02329,Houston,90918,Downtown Zone,3.15,17.56,9 AM - 9 PM,ADMIN02188,True,Premium delivery zone
ZONE03105,New York,63928,Business District,13.65,15.78,9 AM - 9 PM,ADMIN02031,True,High demand area
ZONE01012,Phoenix,96722,Suburban Area,14.17,9.65,9 AM - 9 PM,ADMIN02111,True,Newly added zone
ZONE08906,Houston,37054,Suburban Area,3.47,5.65,9 AM - 9 PM,ADMIN02788,False,Premium delivery zone
ZONE06696,Phoenix,71426,Downtown Zone,2.3,17.11,9 AM - 9 PM,ADMIN02389,False,Premium delivery zone
ZONE03857,Phoenix,73202,Residential Zone,6.84,12.64,9 AM - 9 PM,ADMIN02226,True,Premium delivery zone
ZONE02875,Chicago,64587,Residential Zone,12.09,4.81,9 AM - 9 PM,ADMIN02422,True,Newly added zone
ZONE07857,Houston,57342,Residential Zone,4.82,16.97,9 AM - 9 PM,ADMIN02509,True,High demand area
ZONE09784,Phoenix,57031,Downtown Zone,14.74,11.88,9 AM - 9 PM,ADMIN02612,False,Low delivery fee zone
ZONE04631,Houston,92139,Downtown Zone,9.84,16.12,9 AM - 9 PM,ADMIN02919,True,Newly added zone
ZONE08872,Chicago,90929,Business District,11.14,3.47,9 AM - 9 PM,ADMIN02884,False,Premium delivery zone
ZONE06393,Houston,84519,Downtown Zone,13.6,1.73,9 AM - 9 PM,ADMIN02744,True,High demand area
ZONE08236,Houston,23798,Downtown Zone,14.32,7.4,9 AM - 9 PM,ADMIN02239,True,High demand area
ZONE01681,New York,41096,Business District,0.3,11.77,9 AM - 9 PM,ADMIN02297,True,Fast delivery available
ZONE07465,Los Angeles,57229,Suburban Area,13.25,3.62,9 AM - 9 PM,ADMIN02236,False,Low delivery fee zone
ZONE07552,Los Angeles,29236,Business District,5.23,19.08,9 AM - 9 PM,ADMIN02787,True,Low delivery fee zone
ZONE04605,Los Angeles,29291,Residential Zone,7.62,6.79,9 AM - 9 PM,ADMIN02499,False,Premium delivery zone
ZONE02023,Los Angeles,87780,Business District,14.55,8.92,9 AM - 9 PM,ADMIN02922,False,Newly added zone
ZONE00289,Houston,91643,Business District,14.17,17.38,9 AM - 9 PM,ADMIN02205,True,Newly added zone
ZONE07900,Los Angeles,32380,Downtown Zone,8.1,14.09,9 AM - 9 PM,ADMIN02098,True,Fast delivery available
ZONE02471,New York,29272,Rural Zone,2.34,16.57,9 AM - 9 PM,ADMIN02120,False,Newly added zone
ZONE02441,Los Angeles,58016,Business District,7.91,12.72,9 AM - 9 PM,ADMIN02044,True,Fast delivery available
ZONE04543,Chicago,19442,Residential Zone,13.88,12.48,9 AM - 9 PM,ADMIN02097,False,Low delivery fee zone
ZONE02890,New York,46564,Suburban Area,13.51,6.95,9 AM - 9 PM,ADMIN02130,True,High demand area
ZONE08093,Los Angeles,69873,Suburban Area,13.57,2.78,9 AM - 9 PM,ADMIN02003,False,Premium delivery zone
ZONE00242,Los Angeles,21830,Residential Zone,13.6,3.84,9 AM - 9 PM,ADMIN02368,True,High demand area
ZONE06781,Phoenix,40471,Rural Zone,9.22,7.16,9 AM - 9 PM,ADMIN02419,False,Low delivery fee zone
ZONE03489,Phoenix,78598,Business District,14.53,16.19,9 AM - 9 PM,ADMIN02277,False,Newly added zone
ZONE00206,Phoenix,93717,Rural Zone,2.79,14.95,9 AM - 9 PM,ADMIN02320,False,Low delivery fee zone
ZONE08542,Houston,36607,Suburban Area,0.78,14.28,9 AM - 9 PM,ADMIN02839,False,Newly added zone
ZONE02616,Los Angeles,70993,Business District,10.16,3.14,9 AM - 9 PM,ADMIN02294,False,Low delivery fee zone
ZONE08259,New York,67371,Residential Zone,14.36,16.33,9 AM - 9 PM,ADMIN02949,False,Premium delivery zone
ZONE06735,Los Angeles,47463,Business District,4.61,11.93,9 AM - 9 PM,ADMIN02263,True,High demand area
ZONE04125,Houston,75213,Downtown Zone,12.09,12.25,9 AM - 9 PM,ADMIN02129,True,High demand area
ZONE09696,Los Angeles,61867,Business District,4.45,10.79,9 AM - 9 PM,ADMIN02521,True,Premium delivery zone
